docnum,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,doc_id,month.x,volume.x,year.x,filename.x,filename.y,volume.y,year.y,month.y
2247,0.0080296740410966,0.004173122821563013,0.00717988272490686,0.0365863005418953,0.004240094219912219,0.007224998108326777,0.0035012777923147027,0.01853798759871655,0.0012386820301279393,0.9092879801211401,2275,WE,Vol41,1912,WE_Vol41_1912_Issue1_007_VOLUME_FORTY_ONE.txt,WE_Vol41_1912_Issue1_007_VOLUME_FORTY_ONE.txt,Vol41,1912,WE
2248,0.0016171975436576965,0.045792857668258774,0.006354283852673783,0.7373540297091566,0.002677784232419751,0.0012218595936953347,0.00813666486263751,0.0019003030231680147,0.002942652313417586,0.192002367200915,2276,WE,Vol41,1912,WE_Vol41_1912_Issue1_008_OFFICE_FOR_WOMEN.txt,WE_Vol41_1912_Issue1_008_OFFICE_FOR_WOMEN.txt,Vol41,1912,WE
2249,0.006635630974409486,0.2774566862290452,0.0055777819457548524,0.1496956727895492,0.0033677932976429706,0.04981553080893813,0.01885364629685734,0.01281730948669927,0.0030762394815043873,0.47270370868959927,2277,WE,Vol41,1912,WE_Vol41_1912_Issue1_009_DR_ROBERTS_NURSE_CLASS.txt,WE_Vol41_1912_Issue1_009_DR_ROBERTS_NURSE_CLASS.txt,Vol41,1912,WE
2250,0.0024349114011706055,0.0025802363813845074,0.0016497212680259504,3.8483740624643223e-4,0.0028581930160678647,1.98881623095902e-4,0.002389006683265119,1.6856591398281095e-4,0.9848042693705984,0.0025313769361623153,2278,WE,Vol41,1912,WE_Vol41_1912_Issue1_010_A_PETITION.txt,WE_Vol41_1912_Issue1_010_A_PETITION.txt,Vol41,1912,WE
2251,0.2733806362633702,0.0280423740925716,0.0555317162594651,0.5296582085340512,0.014318440643627112,0.0024859281508652106,0.0033433753292185947,0.010110169019057605,0.007150635580500252,0.07597851612727319,2279,WE,Vol41,1912,WE_Vol41_1912_Issue1_011_MRS_SARAH_PLATTE_DECKER.txt,WE_Vol41_1912_Issue1_011_MRS_SARAH_PLATTE_DECKER.txt,Vol41,1912,WE
2252,0.0040904541217658226,0.030066846054681184,0.0015391565470755004,0.006441139244917553,0.0031649566705522275,0.16546608338053456,0.0012991276293189689,0.7854090356362968,1.0140377660039965e-4,0.002421796938256917,2280,WE,Vol41,1912,WE_Vol41_1912_Issue1_012_RELIEF_SOCIETY_REPORTS.txt,WE_Vol41_1912_Issue1_012_RELIEF_SOCIETY_REPORTS.txt,Vol41,1912,WE
2253,0.005552710028146799,0.009014283873505408,0.10025475680194045,0.007269297003846001,0.011071243726406534,0.33460226196742915,0.003531998755723937,0.5172977922969844,0.0014974318932336904,0.009908223652783727,2281,WE,Vol41,1912,WE_Vol41_1912_Issue1_013_UINTAH_STAKE.txt,WE_Vol41_1912_Issue1_013_UINTAH_STAKE.txt,Vol41,1912,WE
2254,0.0024761699499193162,0.002843762267751235,4.911799869340148e-4,7.290597212846263e-4,0.003024917302412187,0.35305117648560475,0.0016027327233839627,0.6322232554289684,6.518459954999769e-5,0.0034925615341920074,2282,WE,Vol41,1912,WE_Vol41_1912_Issue1_014_BEAR_RIVER_STAKE.txt,WE_Vol41_1912_Issue1_014_BEAR_RIVER_STAKE.txt,Vol41,1912,WE
2255,0.0033614789742154438,0.004892746042536122,5.312936079367108e-4,0.0010083725488553412,0.002291272894204007,0.40204058971855117,0.0024728881370732494,0.5778781759127392,9.27964623252418e-5,0.005430385701563428,2283,WE,Vol41,1912,WE_Vol41_1912_Issue1_015_ONEIDA_STAKE.txt,WE_Vol41_1912_Issue1_015_ONEIDA_STAKE.txt,Vol41,1912,WE
2256,0.009164259452864506,0.05823780545501451,0.016038644743743547,0.005915818602812653,0.008740426064791286,0.48194428923392446,0.08698975592403206,0.14023056582912713,0.0868717266592966,0.1058667080343933,2284,WE,Vol41,1912,WE_Vol41_1912_Issue1_016_AFTERNOON_SESSION.txt,WE_Vol41_1912_Issue1_016_AFTERNOON_SESSION.txt,Vol41,1912,WE
2257,0.00141234957650947,4.8184143108258786e-4,0.034370172065671264,0.0016142290389590476,0.40998589800887775,1.0208934365047337e-4,7.804195297241134e-4,5.528933943995005e-4,0.49369074326589535,0.05700936434523044,2285,WE,Vol41,1912,WE_Vol41_1912_Issue1_017_SOME_OLD_LOVE_LETTERS.txt,WE_Vol41_1912_Issue1_017_SOME_OLD_LOVE_LETTERS.txt,Vol41,1912,WE
2258,0.8217218827992852,0.10559362981085982,0.003112551836350386,0.003827405851538952,0.0071419726799046325,0.010556221682507035,0.0023931842767190626,0.03517151402087838,0.005671273894423587,0.004810363147533337,2286,WE,Vol41,1912,WE_Vol41_1912_Issue1_018_IN_MEMORIAM.txt,WE_Vol41_1912_Issue1_018_IN_MEMORIAM.txt,Vol41,1912,WE
2259,0.9797244399184298,0.004535383887352805,4.882502231187974e-4,4.749384500636448e-4,0.002441896732816825,0.003313227319155689,6.662411088133899e-4,0.0039257502144283835,0.0023876088639283133,0.0020422632818926836,2287,WE,Vol41,1912,WE_Vol41_1912_Issue1_019_RESOLUTIONS_IN_HONOR_OF_SISTER_ELIZA_ANN.txt,WE_Vol41_1912_Issue1_019_RESOLUTIONS_IN_HONOR_OF_SISTER_ELIZA_ANN.txt,Vol41,1912,WE
2260,0.04435493736878875,0.0673924934009163,0.03552944448160816,0.6757664505091172,0.015966997596534274,0.014190569375796405,0.007273692716533368,0.06935903537309879,0.0034753968793005087,0.06669098229830595,2288,WE,Vol41,1912,WE_Vol41_1912_Issue1_020_ROSA_M_LAZENBY.txt,WE_Vol41_1912_Issue1_020_ROSA_M_LAZENBY.txt,Vol41,1912,WE
2261,0.005219973428400349,0.8176664113592255,0.0027000749755111755,0.011049710599724713,0.0025536960160556245,0.023898495765935956,0.10423053641168337,0.016865255990614766,0.00724957696848988,0.008566268484358642,2289,WE,Vol41,1912,WE_Vol41_1912_Issue1_021_DR_MARGARET_C_ROBERTS.txt,WE_Vol41_1912_Issue1_021_DR_MARGARET_C_ROBERTS.txt,Vol41,1912,WE
2262,0.003251821600787784,0.968593906951207,0.0028080684351430556,0.007613556258713648,0.0012997904858687863,0.0015821652810174567,0.002072062923196188,0.009287126049895717,0.002527563388812738,9.639386253577675e-4,2290,WE,Vol41,1912,WE_Vol41_1912_Issue1_022_R_K_THOMAS_CO_67_69_MAIN_STREET.txt,WE_Vol41_1912_Issue1_022_R_K_THOMAS_CO_67_69_MAIN_STREET.txt,Vol41,1912,WE
2263,0.008169846036783212,0.941136695593647,0.004128318547713826,0.009895132648853427,0.002730381383154576,0.0040088927300125496,0.003602991119720138,0.020409165935973,0.0038138587010792357,0.002104717303063047,2291,WE,Vol41,1912,WE_Vol41_1912_Issue1_023_THE_STORE_WHERE_YOU_CAN_FEEL_AT_HOME.txt,WE_Vol41_1912_Issue1_023_THE_STORE_WHERE_YOU_CAN_FEEL_AT_HOME.txt,Vol41,1912,WE
2264,0.007071467958905273,0.6602738976890239,0.005423737482967975,0.007613982385828084,0.005771871209445692,0.01978870621493349,0.0022624977534031255,0.28835683682867796,0.0012150677332841732,0.0022219347435302943,2292,WE,Vol41,1912,WE_Vol41_1912_Issue11_001_FRONT_MATTER.txt,WE_Vol41_1912_Issue11_001_FRONT_MATTER.txt,Vol41,1912,WE
2265,0.001725077412712059,0.0014735032265409877,0.001245865996368411,2.3949014434312157e-4,0.002156518391780891,1.1140679477644465e-4,0.001483719004018839,9.571117825360523e-5,0.9897550413598692,0.0017136664913365916,2293,WE,Vol41,1912,WE_Vol41_1912_Issue11_002_THE_WHITE_ROSE.txt,WE_Vol41_1912_Issue11_002_THE_WHITE_ROSE.txt,Vol41,1912,WE
2266,0.0055166438516590305,0.9469639927304614,0.00450053911480058,0.011373500680049956,0.002433362397321519,0.003037888671247227,0.0033636449155670153,0.017149794321197998,0.003810340072460093,0.0018502932452348752,2294,WE,Vol41,1912,WE_Vol41_1912_Issue11_003_ANNIE_WELLS_CANNON.txt,WE_Vol41_1912_Issue11_003_ANNIE_WELLS_CANNON.txt,Vol41,1912,WE
2267,0.003187381126164845,2.788580265119151e-4,7.789347810596845e-4,1.820340328689721e-4,0.5162319293459444,0.007961404578837893,0.003474410560147455,0.0012271658719304659,0.43054512493849423,0.036132756738040055,2295,WE,Vol41,1912,WE_Vol41_1912_Issue11_004_AUNT_ESTHER_S_SWEETHEART.txt,WE_Vol41_1912_Issue11_004_AUNT_ESTHER_S_SWEETHEART.txt,Vol41,1912,WE
2268,0.005398785695750103,0.948298217935865,0.004509516342979367,0.01179612720200238,0.0023653397233508087,0.0028230472520191247,0.003341802176811141,0.01578364908966079,0.0038548759771765417,0.0018286386043851652,2296,WE,Vol41,1912,WE_Vol41_1912_Issue11_005_EMMELINE_B_WELLS.txt,WE_Vol41_1912_Issue11_005_EMMELINE_B_WELLS.txt,Vol41,1912,WE
2269,0.003885293580818078,0.003732345877810452,0.002021423491165252,7.262753565941758e-4,0.0049742413489686855,8.329575617625926e-4,0.03884821359439395,3.542562765946224e-4,0.9391122950566995,0.005512697855192472,2297,WE,Vol41,1912,WE_Vol41_1912_Issue11_006_EARTH_MOTHER.txt,WE_Vol41_1912_Issue11_006_EARTH_MOTHER.txt,Vol41,1912,WE
2270,0.01161233425925708,0.23187508724990682,0.005828126208212162,0.5833390975587702,0.004428388316265991,0.010557949191473712,0.0019218556466935083,0.1463097896437934,3.5339178206447654e-4,0.003773980143562955,2298,WE,Vol41,1912,WE_Vol41_1912_Issue11_007_NOTES_AND_NEWS.txt,WE_Vol41_1912_Issue11_007_NOTES_AND_NEWS.txt,Vol41,1912,WE
2271,0.0034106127267543676,0.9677891189294351,0.002877034443502869,0.007761401940842142,0.0013436884442762586,0.0016285308485128032,0.002137492507295707,0.009423379003397963,0.0026285091418154316,0.0010002320141670607,2299,WE,Vol41,1912,WE_Vol41_1912_Issue11_008_SALT_LAKE_CITY_UTAH.txt,WE_Vol41_1912_Issue11_008_SALT_LAKE_CITY_UTAH.txt,Vol41,1912,WE
2272,0.005286751459547749,0.9509856171703589,0.004373439651475261,0.011280832461908277,0.0022715482624976317,0.0026089462598464816,0.0033092767957620447,0.014121443522583292,0.004001469838690254,0.001760674577330005,2300,WE,Vol41,1912,WE_Vol41_1912_Issue11_009_SALT_LAKE_CITY_UTAH_NOVEMBER_1913.txt,WE_Vol41_1912_Issue11_009_SALT_LAKE_CITY_UTAH_NOVEMBER_1913.txt,Vol41,1912,WE
2273,0.008979750003225853,0.012331583475630133,0.061930547592744696,0.0033261707044507233,0.6619633582825565,0.0020811481627358536,0.0015307745510384106,0.05446126176674714,0.10237431998457482,0.09102108547629613,2301,WE,Vol41,1912,WE_Vol41_1912_Issue11_010_THE_MONUMENT_TO_THE_GULLS.txt,WE_Vol41_1912_Issue11_010_THE_MONUMENT_TO_THE_GULLS.txt,Vol41,1912,WE
2274,0.009824480232939907,0.018231496899302934,0.009065890755187687,0.04836749936957858,0.08021517215310926,0.34862446004519104,0.07307120646837555,0.2106490446703508,0.0027996158315746413,0.19915113357438963,2302,WE,Vol41,1912,WE_Vol41_1912_Issue11_011_GENERAL_RELIEF_SOCIETY_CONFER.txt,WE_Vol41_1912_Issue11_011_GENERAL_RELIEF_SOCIETY_CONFER.txt,Vol41,1912,WE
2275,0.010173800723428127,0.015247770150291372,0.0011302495586714596,0.008696721570760506,0.008350931798501193,0.665626304536086,0.004706005076891707,0.25462726693176424,4.431851478294629e-4,0.03099776450577584,2303,WE,Vol41,1912,WE_Vol41_1912_Issue11_012_RELIEF_SOCIETY_REPORTS.txt,WE_Vol41_1912_Issue11_012_RELIEF_SOCIETY_REPORTS.txt,Vol41,1912,WE
2276,0.013567879886506111,0.046490395255373386,0.0010736926995995194,0.0017754488999619717,0.003491646284141893,0.13045486698422876,8.852945565892039e-4,0.8004090897734244,1.5806775652310668e-4,0.0016936179036515415,2304,WE,Vol41,1912,WE_Vol41_1912_Issue11_013_SAN_LUIS_STAKE.txt,WE_Vol41_1912_Issue11_013_SAN_LUIS_STAKE.txt,Vol41,1912,WE
2277,0.006822582178955068,0.017504222606159928,5.592258059500932e-4,0.005938936426018973,0.0023491939561862455,0.6663653392512398,0.001240895619568381,0.2964922420899012,1.2971041620006617e-4,0.0025976516498202717,2305,WE,Vol41,1912,WE_Vol41_1912_Issue11_014_AFTERNOON_SESSION.txt,WE_Vol41_1912_Issue11_014_AFTERNOON_SESSION.txt,Vol41,1912,WE
2278,0.010218326265045518,0.024149470801404598,0.003892494196304724,0.0025441111517353105,0.8789562223358571,9.874453787502044e-4,0.0031956159613995695,0.0033444420448156104,0.06706383879779708,0.005648033066890469,2306,WE,Vol41,1912,WE_Vol41_1912_Issue11_015_CORRESPONDENCE.txt,WE_Vol41_1912_Issue11_015_CORRESPONDENCE.txt,Vol41,1912,WE
2279,0.06593565656131249,0.005927431553276457,0.002892166084090189,0.013423873255303758,0.005134172569214303,0.1140981909625909,0.23413681939493525,0.16530307943395298,0.0015492519907993056,0.3915993581945244,2307,WE,Vol41,1912,WE_Vol41_1912_Issue11_016_RESOLUTIONS_OF_RELIEF_SOCIETY.txt,WE_Vol41_1912_Issue11_016_RESOLUTIONS_OF_RELIEF_SOCIETY.txt,Vol41,1912,WE
2280,0.012253444114135821,0.3895494265360481,0.009127090293982667,0.012966001725733763,0.008972576047503506,0.02256784943264946,0.003045392630273319,0.5358396404985796,0.0011788931939702993,0.004499685527123235,2308,WE,Vol41,1912,WE_Vol41_1912_Issue11_017_ALICE_M_HORNE.txt,WE_Vol41_1912_Issue11_017_ALICE_M_HORNE.txt,Vol41,1912,WE
2281,0.0030884150434511075,0.03921399458562999,0.14994051512095916,0.4473001026709233,0.0062891654172037926,0.0011337378282287606,0.010556671202981985,0.00591514603309589,0.007807567058454058,0.32875468503907196,2309,WE,Vol41,1912,WE_Vol41_1912_Issue11_018_NOTES_AND_NEWS_2.txt,WE_Vol41_1912_Issue11_018_NOTES_AND_NEWS_2.txt,Vol41,1912,WE
2282,0.003111188503996546,0.9690164234858338,0.0028381077621130427,0.007781068336526546,0.001263022708530295,0.0015028057781297077,0.002014922068738758,0.00908842915441892,0.0024470241165903085,9.370080851222723e-4,2310,WE,Vol41,1912,WE_Vol41_1912_Issue11_019_THIRTY_FOURTH.txt,WE_Vol41_1912_Issue11_019_THIRTY_FOURTH.txt,Vol41,1912,WE
2283,0.003251821600787784,0.968593906951207,0.0028080684351430556,0.007613556258713648,0.0012997904858687863,0.0015821652810174567,0.002072062923196188,0.009287126049895717,0.002527563388812738,9.639386253577675e-4,2311,WE,Vol41,1912,WE_Vol41_1912_Issue11_020_R_K_THOMAS_CO_67_69_MAIN_STREET.txt,WE_Vol41_1912_Issue11_020_R_K_THOMAS_CO_67_69_MAIN_STREET.txt,Vol41,1912,WE
2284,0.009088322576753611,0.9361657634131899,0.004367979948570626,0.010234352170217882,0.003006637261798263,0.0044687797171315356,0.0038716005721276224,0.022400181494744268,0.004071422975211132,0.0023249598702548752,2312,WE,Vol41,1912,WE_Vol41_1912_Issue11_021_THE_STORE_WHERE_YOU_CAN_FEEL_AT_HOME.txt,WE_Vol41_1912_Issue11_021_THE_STORE_WHERE_YOU_CAN_FEEL_AT_HOME.txt,Vol41,1912,WE
2285,0.0084386752287581,0.6777815751394579,0.010434709043136911,0.102997516106138,0.00526105745537554,0.015704069159072836,0.004786686434118862,0.16791159300639963,0.001545470774578939,0.005138647652963046,2313,WE,Vol41,1912,WE_Vol41_1912_Issue12_001_FRONT_MATTER.txt,WE_Vol41_1912_Issue12_001_FRONT_MATTER.txt,Vol41,1912,WE
2286,0.0017789278358838875,0.0020316610855893816,0.0012176868788805143,2.861718515458496e-4,0.0020285038302283306,1.4825933683437843e-4,0.0022929378392473926,1.1191123935904102e-4,0.9880787438497624,0.0020251962526691564,2314,WE,Vol41,1912,WE_Vol41_1912_Issue12_002_THE_GIFT_DIVINE.txt,WE_Vol41_1912_Issue12_002_THE_GIFT_DIVINE.txt,Vol41,1912,WE
2287,0.03281406009707274,0.0016126538625968177,0.01086798548384284,0.0012458807509173077,0.0680723584303807,0.0035423977877307683,0.11638014460235563,0.0017935765164155595,0.23345550019821162,0.530215442270476,2315,WE,Vol41,1912,WE_Vol41_1912_Issue12_003_JOSEPH_SEER_REVELATOR_PROPHET.txt,WE_Vol41_1912_Issue12_003_JOSEPH_SEER_REVELATOR_PROPHET.txt,Vol41,1912,WE
2288,0.005866958792445507,0.9443318760688972,0.004791375455718478,0.012215201692145577,0.0025989572865890384,0.0031502724902751694,0.0036127617927359593,0.01728659787978888,0.004134405634997168,0.002011592906406955,2316,WE,Vol41,1912,WE_Vol41_1912_Issue12_004_ANNIE_W_CANNON.txt,WE_Vol41_1912_Issue12_004_ANNIE_W_CANNON.txt,Vol41,1912,WE
2289,0.0015065029471729838,0.011010004440796807,0.023623312745987588,0.188286231208763,0.45635453921823177,0.007359563294072585,0.0013788935106950288,0.003820692176626033,0.30321149232183237,0.0034487681358220373,2317,WE,Vol41,1912,WE_Vol41_1912_Issue12_005_THE_ANGEL_MORONI_S_PROPHECY.txt,WE_Vol41_1912_Issue12_005_THE_ANGEL_MORONI_S_PROPHECY.txt,Vol41,1912,WE
2290,0.0024327673332971323,0.1471198092188215,0.00633415907290148,0.8036444438354684,0.0020176862932534062,0.0021570033350817317,0.0067775986542659575,0.0043679733246927595,0.0017590807223845247,0.023389478209833378,2318,WE,Vol41,1912,WE_Vol41_1912_Issue12_006_NOTES_ABOUT_WOMEN.txt,WE_Vol41_1912_Issue12_006_NOTES_ABOUT_WOMEN.txt,Vol41,1912,WE
2291,0.00296682698469054,0.9718560016635572,0.0025122200680829337,0.006862622354005511,0.00113637621900837,0.0014014686680901894,0.0018599239308501366,0.008268841648594177,0.002300957825622776,8.347606374983801e-4,2319,WE,Vol41,1912,WE_Vol41_1912_Issue12_007_SALT_LAKE_CITY_UTAH.txt,WE_Vol41_1912_Issue12_007_SALT_LAKE_CITY_UTAH.txt,Vol41,1912,WE
2292,0.007086488277482491,0.16252646285121256,0.29559131052377147,0.13912407241461758,0.01656964420590263,0.02739307917732291,0.005077611087414518,0.32590470221465556,0.002960670108757449,0.017765959138863228,2320,WE,Vol41,1912,WE_Vol41_1912_Issue12_008_THE_UTAH_WOMAN_S_PRESS_CLUB.txt,WE_Vol41_1912_Issue12_008_THE_UTAH_WOMAN_S_PRESS_CLUB.txt,Vol41,1912,WE
2293,0.07243451902179375,0.014847810539359301,0.010795606149420291,0.5423787633113969,0.02406974209016094,0.013100615681378873,0.012655096070006866,0.008937082351433437,0.0684362154677096,0.23234454931734,2321,WE,Vol41,1912,WE_Vol41_1912_Issue12_009_AN_ARRAIGNMENT_OF_PRESIDENT.txt,WE_Vol41_1912_Issue12_009_AN_ARRAIGNMENT_OF_PRESIDENT.txt,Vol41,1912,WE
2294,0.0032565486426302916,0.0049592450014227475,0.003457353933166129,0.005877498083076661,0.005374209796982023,0.08885891358007675,0.0236507151646535,0.26619839820875474,5.865816656408769e-4,0.5977805359235963,2322,WE,Vol41,1912,WE_Vol41_1912_Issue12_010_THE_RELIEF_SOCIETY_OUTLINE.txt,WE_Vol41_1912_Issue12_010_THE_RELIEF_SOCIETY_OUTLINE.txt,Vol41,1912,WE
2295,0.05354610952184678,0.04118249523288973,0.007191809869139004,0.6959223217448632,0.006261658208414048,0.010399970519374946,0.0030907840754983377,0.08580626796191865,6.155816317629621e-4,0.09598300123429221,2323,WE,Vol41,1912,WE_Vol41_1912_Issue12_011_THE_NATIONAL_COUNCIL.txt,WE_Vol41_1912_Issue12_011_THE_NATIONAL_COUNCIL.txt,Vol41,1912,WE
2296,0.008842524346717024,0.008922692967129615,0.005133035578018323,0.9616699988838883,0.0026972012041465675,0.0014455371023078473,0.001690434516091906,0.003836937444720739,8.542879485427763e-4,0.004907350008436692,2324,WE,Vol41,1912,WE_Vol41_1912_Issue12_012_NATIONAL_SUFFRAGE_ASSOCIATION.txt,WE_Vol41_1912_Issue12_012_NATIONAL_SUFFRAGE_ASSOCIATION.txt,Vol41,1912,WE
2297,0.0018164485042302847,0.04637476113848244,0.33393133121934565,0.5756100116533626,0.005716187376407517,2.98703478954253e-4,0.002430742247210587,0.005809570762632036,0.004695094787623063,0.023317148831751663,2325,WE,Vol41,1912,WE_Vol41_1912_Issue12_013_A_NATIONAL_ACADEMY_OF_LITERA.txt,WE_Vol41_1912_Issue12_013_A_NATIONAL_ACADEMY_OF_LITERA.txt,Vol41,1912,WE
2298,8.616988724891523e-4,7.29660153319623e-4,0.013216546133803938,0.0010049060235113121,0.5024278467320837,1.9357653718383503e-4,0.0054543037831089715,4.5621351289257034e-4,0.3555933686757999,0.12006187957580716,2326,WE,Vol41,1912,WE_Vol41_1912_Issue12_014_AUNT_BETSY_S_LEGACY.txt,WE_Vol41_1912_Issue12_014_AUNT_BETSY_S_LEGACY.txt,Vol41,1912,WE
2299,0.014460555481774896,0.5963827555650146,0.012860714949616426,0.16362977534578083,0.00479880864802764,0.00453591317097798,0.1756415383530327,0.010094137240873899,0.008064562905439658,0.0095312383394615,2327,WE,Vol41,1912,WE_Vol41_1912_Issue12_015_ANNIE_WELLS_CANNON.txt,WE_Vol41_1912_Issue12_015_ANNIE_WELLS_CANNON.txt,Vol41,1912,WE
2300,0.08551048652599857,0.005225896982450145,0.00336502314022764,0.001899446637454794,0.017038830366581582,0.004377287619543932,0.4668638726932659,0.0016589886388786632,0.3938337840626814,0.02022638333291714,2328,WE,Vol41,1912,WE_Vol41_1912_Issue12_016_MOTHERHOOD.txt,WE_Vol41_1912_Issue12_016_MOTHERHOOD.txt,Vol41,1912,WE
2301,0.0018775770870636474,0.0019718691299422126,0.12880328485912043,0.0032338081132510404,0.00701388510744159,4.96496206034392e-4,0.5858236801950042,7.835653102372619e-4,0.2102825330125243,0.059713300979380844,2329,WE,Vol41,1912,WE_Vol41_1912_Issue12_017_WHAT_A_MOTHER_OWES_HER_CHILD.txt,WE_Vol41_1912_Issue12_017_WHAT_A_MOTHER_OWES_HER_CHILD.txt,Vol41,1912,WE
2302,0.004028372313929326,0.01941464310120153,0.007222741492214831,0.005760007101135166,0.0057065417361774305,0.003106927520371598,0.6729954449468131,0.0014546535133249951,0.24108254323490483,0.03922812503992716,2330,WE,Vol41,1912,WE_Vol41_1912_Issue12_018_CONJOINT_RESPONSIBILITY_OF_PARENTS.txt,WE_Vol41_1912_Issue12_018_CONJOINT_RESPONSIBILITY_OF_PARENTS.txt,Vol41,1912,WE
2303,0.4201715003377786,0.4908349138174002,0.006317445928549954,0.010946817255845079,0.00900785234736564,0.008986452667958496,0.0051200279326890545,0.029713084081472045,0.012544076765433256,0.006357828865507618,2331,WE,Vol41,1912,WE_Vol41_1912_Issue12_019_MRS_GEORGIA_HATCH.txt,WE_Vol41_1912_Issue12_019_MRS_GEORGIA_HATCH.txt,Vol41,1912,WE
2304,0.11857484868698488,0.002568747567648459,0.0013210481040965489,0.002618937266025462,0.028197034062871,0.05320964931776115,0.38719045016414294,0.00572235531439281,0.005875008130052678,0.39472192138602413,2332,WE,Vol41,1912,WE_Vol41_1912_Issue12_020_INDUSTRY.txt,WE_Vol41_1912_Issue12_020_INDUSTRY.txt,Vol41,1912,WE
2305,0.0017494531743366634,0.0037087164601021325,4.780777408411964e-5,3.2249878859889555e-4,5.012295784093247e-4,0.9593335692183305,0.001259204473271084,0.03194276702354352,1.0563664058302234e-4,0.0010291168687405973,2333,WE,Vol41,1912,WE_Vol41_1912_Issue12_021_RELIEF_SOCIETY_REPORTS.txt,WE_Vol41_1912_Issue12_021_RELIEF_SOCIETY_REPORTS.txt,Vol41,1912,WE
2306,0.0013421934654745885,0.0013489037431680467,0.0012161149185918397,2.2441795651437557e-4,0.0018212046076428452,9.302606716446526e-5,0.001486595676040142,7.893119398314227e-5,0.9906202321412865,0.0017683802301344102,2334,WE,Vol41,1912,WE_Vol41_1912_Issue12_022_THE_STAR_OF_BETHLEHEM.txt,WE_Vol41_1912_Issue12_022_THE_STAR_OF_BETHLEHEM.txt,Vol41,1912,WE
2307,0.003111188503996546,0.9690164234858338,0.0028381077621130427,0.007781068336526546,0.001263022708530295,0.0015028057781297077,0.002014922068738758,0.00908842915441892,0.0024470241165903085,9.370080851222723e-4,2335,WE,Vol41,1912,WE_Vol41_1912_Issue12_023_THIRTY_FOURTH.txt,WE_Vol41_1912_Issue12_023_THIRTY_FOURTH.txt,Vol41,1912,WE
2308,0.003251821600787784,0.968593906951207,0.0028080684351430556,0.007613556258713648,0.0012997904858687863,0.0015821652810174567,0.002072062923196188,0.009287126049895717,0.002527563388812738,9.639386253577675e-4,2336,WE,Vol41,1912,WE_Vol41_1912_Issue12_024_R_K_THOMAS_CO_67_69_MAIN_STREET.txt,WE_Vol41_1912_Issue12_024_R_K_THOMAS_CO_67_69_MAIN_STREET.txt,Vol41,1912,WE
2309,0.008169846036783212,0.941136695593647,0.004128318547713826,0.009895132648853427,0.002730381383154576,0.0040088927300125496,0.003602991119720138,0.020409165935973,0.0038138587010792357,0.002104717303063047,2337,WE,Vol41,1912,WE_Vol41_1912_Issue12_025_THE_STORE_WHERE_YOU_CAN_FEEL_AT_HOME.txt,WE_Vol41_1912_Issue12_025_THE_STORE_WHERE_YOU_CAN_FEEL_AT_HOME.txt,Vol41,1912,WE
2310,0.07060617596425371,0.39656662083313254,0.1458153633800875,0.01597128567558226,0.009585577704679603,0.04641322976740694,0.0039717835052701525,0.28962199760411556,0.010587088514539373,0.010860877050932317,2338,WE,Vol41,1912,WE_Vol41_1912_Issue13_001_FRONT_MATTER.txt,WE_Vol41_1912_Issue13_001_FRONT_MATTER.txt,Vol41,1912,WE
2311,0.001458085684369911,0.0012105208538121031,0.001043733481329659,2.0162981389192252e-4,0.0017710415270072444,1.0100467189464636e-4,0.0016120946166049035,7.558459687898501e-5,0.9907311185466218,0.001795186207588525,2339,WE,Vol41,1912,WE_Vol41_1912_Issue13_002_LIFE_IS_WORTH_THE_LIVING.txt,WE_Vol41_1912_Issue13_002_LIFE_IS_WORTH_THE_LIVING.txt,Vol41,1912,WE
2312,0.029634245415711025,0.12298083242620685,0.0068887467346786255,0.0052121016000937015,0.013614438176089027,0.05134943320902571,0.038950665558850024,0.017520858256858732,0.692839870087161,0.02100880853532509,2340,WE,Vol41,1912,WE_Vol41_1912_Issue13_003_SARAH_E_RUSSELL.txt,WE_Vol41_1912_Issue13_003_SARAH_E_RUSSELL.txt,Vol41,1912,WE
2313,0.09164823621688985,0.001741256338232628,0.001237155426274951,9.111529832811626e-4,0.0028999399236856785,0.03330718419105021,0.003965391955112176,0.030773831369027786,0.001448226226618409,0.832067625369827,2341,WE,Vol41,1912,WE_Vol41_1912_Issue13_004_TO_THE_RELIEF_SOCIETY.txt,WE_Vol41_1912_Issue13_004_TO_THE_RELIEF_SOCIETY.txt,Vol41,1912,WE
2314,0.0016006098900356604,0.0024275383161546735,0.5484219145437924,0.003119766234644487,0.005000534127793563,9.114634493795805e-5,0.009778164942781005,7.088568571730042e-4,0.3447946864037411,0.08405678233894599,2342,WE,Vol41,1912,WE_Vol41_1912_Issue13_005_THE_NOBEL_PRIZE_WINNER.txt,WE_Vol41_1912_Issue13_005_THE_NOBEL_PRIZE_WINNER.txt,Vol41,1912,WE
2315,0.11367276593344337,0.03150311271471749,0.1700382663799139,0.04796836783953008,0.09049714500137496,0.0023035324829473905,0.0037022157109480175,0.031801466009231005,0.18960127480531885,0.31891185312257503,2343,WE,Vol41,1912,WE_Vol41_1912_Issue13_006_A_SKETCH.txt,WE_Vol41_1912_Issue13_006_A_SKETCH.txt,Vol41,1912,WE
