docnum,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,Topic15,Topic16,Topic17,Topic18,Topic19,Topic20,doc_id,month.x,volume.x,year.x,filename.x,filename.y,volume.y,year.y,month.y
1114,4.1157062578931714e-5,9.617507675193926e-5,6.540263542993988e-4,6.193287700372561e-4,5.309333022984448e-4,0.0021835313139213263,2.1644638272010379e-4,0.002287115757105478,9.241110051456382e-4,4.547540650629138e-4,0.0017412335592379062,1.7650547413835082e-4,2.7378749562918293e-4,1.798744022971513e-4,7.479977413086506e-5,6.313792365109287e-4,3.7154853337627216e-4,8.156717527757264e-4,0.9876362184778,9.140220418263008e-5,1124,June,Vol6,1919,June_Vol6_00_BOARD.txt,June_Vol6_00_BOARD.txt,Vol6,1919,June
1115,5.323421079960529e-5,1.966842115999359e-4,5.64198354010214e-4,4.4080037889827786e-4,0.001082966624710874,0.5796032601966739,3.231415266907967e-4,0.0018135646032130424,5.75650272911202e-4,1.4565725542852674e-4,9.36761251168848e-4,1.488844821693053e-4,1.6350569098060855e-4,8.031260833696877e-5,4.6605434498873646e-5,2.719360450645324e-4,2.93271570832598e-4,8.096871154825949e-4,0.4123316221061027,1.1825606042611856e-4,1125,June,Vol6,1919,June_Vol6_00_CONTENTS.txt,June_Vol6_00_CONTENTS.txt,Vol6,1919,June
1116,7.837959727368997e-5,9.500968233916108e-5,0.3228034654207199,3.6771719129978617e-4,9.773104625425352e-4,4.391299155147262e-5,6.987607581716532e-4,1.4201599499590124e-5,9.693956608435838e-4,4.918673694141797e-4,4.4340236643808416e-4,5.7865380334135106e-5,3.4075929947390433e-4,0.013302395679107886,0.6583091766975171,6.99706667998154e-5,2.3586558147829927e-4,5.562032306980681e-4,1.1008635330022287e-4,3.425401119763448e-5,1126,June,Vol6,1919,June_Vol6_02_In_Memory_of_the_Martyrdom.txt,June_Vol6_02_In_Memory_of_the_Martyrdom.txt,Vol6,1919,June
1117,7.251192761189324e-4,2.4670445886779043e-4,0.6521721176078642,0.0016332803106088112,0.0012826482633642947,7.09100306120619e-5,8.627854273089904e-4,5.8514580231349197e-5,0.03518504584921963,0.001307361500486097,0.005601925684433889,9.238596311406082e-5,0.22786966954327215,2.605289660591911e-4,0.07090531460630739,4.8552828340554127e-4,2.2905064606250548e-4,5.47425648181699e-4,3.260410194833203e-4,1.3764233499847424e-4,1127,June,Vol6,1919,June_Vol6_03_Mothers_of_Our_Leaders.txt,June_Vol6_03_Mothers_of_Our_Leaders.txt,Vol6,1919,June
1118,4.1966678246314296e-4,4.773553196420467e-4,0.0012876813783759544,4.6234583715069145e-4,0.8805708538956628,0.08105157930118093,0.0026497321377181625,0.006296177063580178,0.0047984838340949295,8.893838281439471e-4,6.117858612154262e-4,3.9110950645095474e-4,0.0025724253866349096,0.0014879734142130984,0.006193805118768167,1.2953098136924231e-4,4.237449188956725e-4,6.279235316692535e-4,0.008157892006658715,5.005498961114287e-4,1128,June,Vol6,1919,June_Vol6_04_A_Utah_Mornng_Maud_Baggarley.txt,June_Vol6_04_A_Utah_Mornng_Maud_Baggarley.txt,Vol6,1919,June
1119,9.386092413954958e-5,9.77311981647786e-5,0.26343333985062656,2.810499023153616e-4,0.006583285305547729,8.482016460988362e-5,6.875080809713937e-4,1.8489333399554582e-5,0.0026874617645531646,3.6990467611355913e-4,5.42049436899926e-4,4.4566493512106296e-5,5.44164745416527e-4,0.006456918849577457,0.7170941934329885,4.802623256028372e-5,2.0225145296290687e-4,5.19268673690527e-4,1.568213704921817e-4,5.428811145839849e-5,1129,June,Vol6,1919,June_Vol6_05_Rambling_Reminiscences_of_Margaret_Gay_Judd_Clawson.txt,June_Vol6_05_Rambling_Reminiscences_of_Margaret_Gay_Judd_Clawson.txt,Vol6,1919,June
1120,0.0018300920513593484,8.223021121452623e-4,0.0036341724876201827,0.0013052271698921493,0.3201546518758539,0.00923672388557828,0.004570544190520181,0.001026433543429009,0.1193697461935105,0.004204692041386073,0.004029483150870068,6.951413409676889e-4,0.32968977641493585,0.0010805893466481612,0.19235531925981614,0.001009317374617307,9.071109000355732e-4,7.296675254143683e-4,0.002152864721008286,0.0011961444143918198,1130,June,Vol6,1919,June_Vol6_06_There_was_an_Unhappy_Woman_Annie_G._Lauritzen.txt,June_Vol6_06_There_was_an_Unhappy_Woman_Annie_G._Lauritzen.txt,Vol6,1919,June
1121,8.646867124363643e-5,3.898203734913836e-5,7.142514905134391e-4,4.0023954737274956e-5,0.08827269516263146,6.559737779990527e-5,4.932076883830683e-4,1.879114901089478e-5,0.06617077316205698,1.6270414834320649e-4,2.031153344943554e-4,2.4903652850314972e-5,0.002350604038217861,1.9585135633310355e-4,0.8407225016362516,4.330844060446565e-5,1.3419891713486185e-4,8.12053860365888e-5,6.85836079022023e-5,1.1223278810499761e-4,1131,June,Vol6,1919,June_Vol6_07_The_Paymaster_Lucy_S._Burnham.txt,June_Vol6_07_The_Paymaster_Lucy_S._Burnham.txt,Vol6,1919,June
1122,0.0013306338067541365,0.002152439017191805,2.0589055036598458e-4,0.0018263071602221132,3.663332817388123e-4,6.932175158382292e-4,9.79572581177979e-4,0.004867112412548773,0.0020089716006374,0.01722682953995709,0.00293974366981845,0.5861843447429377,0.011576082800154241,0.14532155732238392,0.0029626275290772957,0.20822681002727134,0.003510689510100035,0.0034965157212079735,0.0033585272606736936,7.657939499429279e-4,1132,June,Vol6,1919,June_Vol6_08_Helps_for_Health_Talks.txt,June_Vol6_08_Helps_for_Health_Talks.txt,Vol6,1919,June
1123,2.123367105683385e-4,2.0214598321174017e-4,8.256480174373765e-4,1.5895918869221785e-4,0.9724121855643366,0.0019288083101955944,0.0011377114636811913,2.855199192906683e-4,0.005167275038598463,4.510833073863924e-4,3.3236017329054426e-4,9.567893770024749e-5,0.0024533250911254177,7.791464583244884e-4,0.011873512565312775,3.3744523107204317e-5,1.9381708328478794e-4,1.4403122398418635e-4,0.0010920451224853264,2.206653179864472e-4,1133,June,Vol6,1919,June_Vol6_09_Why_Not_Mrs._Parley_Nelson.txt,June_Vol6_09_Why_Not_Mrs._Parley_Nelson.txt,Vol6,1919,June
1124,3.767343523673249e-4,1.4150849364795267e-5,2.564608282861133e-4,1.683494926117169e-4,2.697786494174466e-4,1.5834320271106126e-4,0.9958959143433871,1.1166792179941535e-4,7.808812423842111e-4,2.0806141081556922e-4,4.4069685645569887e-4,2.5611596070323656e-5,2.1429139674282699e-4,2.3748293678433022e-4,3.6290643605471645e-4,4.493589271656183e-5,6.002143811502991e-5,2.557315003326471e-4,7.283496663104733e-5,4.514468695232208e-5,1134,June,Vol6,1919,"June_Vol6_10_History_of_Instrumental_Music_Brigham_Cecil_Gates_33,5.txt","June_Vol6_10_History_of_Instrumental_Music_Brigham_Cecil_Gates_33,5.txt",Vol6,1919,June
1125,3.634729428044177e-4,6.244735508625187e-4,0.0015498088418757691,0.005567495157129174,0.062401526575911706,8.201095177032905e-4,0.0017871829697726864,7.900811636800071e-4,7.812868611119548e-4,0.002065780048663234,0.002178984689069058,0.0021492659057000983,0.0015367205703466077,0.907968857398712,0.0038685577077551283,5.662899817364343e-4,0.0019194875648878918,0.0014508426356494926,0.0013009151000652397,3.088608165629018e-4,1135,June,Vol6,1919,June_Vol6_11_June_Magic_Morag_3'40.txt,June_Vol6_11_June_Magic_Morag_3'40.txt,Vol6,1919,June
1126,4.541486827324979e-4,3.5097523587648014e-4,0.0012978690545843996,3.1509493130634235e-4,0.9593799987834943,0.005125205728809613,0.0021919118131911697,6.239939637443381e-4,0.011263242515704647,5.953102927239238e-4,7.908845747673723e-4,1.7859930244144379e-4,0.00434112367360873,9.330085934641478e-4,0.008645200752356814,7.594658063413522e-5,3.633229491422882e-4,3.0937140111889864e-4,0.002336739589257202,4.280515810411735e-4,1136,June,Vol6,1919,June_Vol6_12_Faith_Grace_Ingles_Frost.txt,June_Vol6_12_Faith_Grace_Ingles_Frost.txt,Vol6,1919,June
1127,4.335851348979665e-5,2.9412113150839137e-5,7.846372915435926e-4,2.6632397316563624e-4,8.246410544065866e-4,4.4644172666460016e-5,0.0012909588039581718,1.0923666477185561e-4,4.5263540270485997e-4,0.022560094030139498,6.448971097869125e-4,4.080211812201735e-4,8.272868546716625e-4,0.06927292895352391,0.8926846576209128,9.483984777553838e-4,3.1274868858768785e-4,0.008323156301453822,1.0103262526303347e-4,7.093016682685084e-5,1137,June,Vol6,1919,June_Vol6_13_The_House_of_Gifts_Clara_S._Fagergren.txt,June_Vol6_13_The_House_of_Gifts_Clara_S._Fagergren.txt,Vol6,1919,June
1128,0.005420876262132423,0.025177488669775493,0.00929528694852759,0.29037768134034186,0.0277362990061524,0.20808315370918587,0.014079226634777063,0.0017550013614548521,0.15694370194289037,7.387730362118605e-4,0.09167794932746234,0.001217019826175153,0.07539313680413755,3.529444176556335e-4,0.0034200761484552943,0.007782731728123041,0.06148172967225426,0.009076069431675837,0.007855102370630999,0.002135751361980388,1138,June,Vol6,1919,"June_Vol6_14_Our_Temple_Mothers_James_Kirkham,_Sr..txt","June_Vol6_14_Our_Temple_Mothers_James_Kirkham,_Sr..txt",Vol6,1919,June
1129,2.601146534628094e-5,1.576755231160661e-5,4.7011694341765175e-4,5.20784844196932e-4,9.987391426614166e-5,1.7698468954983367e-4,6.244892857427942e-4,5.919544825441676e-4,1.6155230047524565e-4,0.0010851178028831237,0.0024433147906445644,0.0010135171638906539,1.5825635409658168e-4,0.25619482629498674,0.0010605788641650977,0.0017397932051339475,0.0011387347482294957,0.7319636671001719,3.8650127712521446e-4,1.2815692082272762e-4,1139,June,Vol6,1919,June_Vol6_15_The_Official_Round_Table.txt,June_Vol6_15_The_Official_Round_Table.txt,Vol6,1919,June
1130,6.602143342290351e-5,3.879425196600514e-5,1.2220461876193334e-4,6.528071906319881e-5,2.4416807365719206e-4,4.8042471337549616e-5,2.5245554489050127e-4,1.918127506403908e-4,6.469713033494945e-5,0.0011618501629921897,2.600964085207226e-4,9.921891083277258e-4,1.3947040821227054e-4,0.9935947060970713,0.0012676063814203713,3.5799589219896695e-4,3.7040130345216625e-4,5.370053174986177e-4,1.8800384562623566e-4,3.719808060435653e-5,1140,June,Vol6,1919,June_Vol6_16_Construction_and_Reconstruction_in_the_Home.txt,June_Vol6_16_Construction_and_Reconstruction_in_the_Home.txt,Vol6,1919,June
1131,5.346196794035103e-4,5.489315490510664e-4,5.962073505164074e-4,0.0018949713970313191,6.14588433613226e-4,4.7690656381350606e-4,4.7370019551291886e-4,3.334322181884074e-4,0.05685411422198964,2.1799922500907986e-4,0.0181877908925418,3.129917728756407e-4,0.002600674182459716,2.0317325768013072e-4,3.6273475036665106e-4,0.0027958819850439614,0.7720701677109943,0.001383165156155263,0.13933513465586866,2.0281480188501672e-4,1141,June,Vol6,1919,June_Vol6_17_On_the_Watch_Tower.txt,June_Vol6_17_On_the_Watch_Tower.txt,Vol6,1919,June
1132,5.166620170525963e-4,0.0032962665312410173,0.008100645617411306,0.5970987167290128,0.002584040067569546,0.28669772481770917,0.004592420502969912,0.0039235092176202885,0.00246578454696226,0.0011417025787296227,0.01635371006393428,9.511808867358324e-4,0.00438091194494526,5.655091256267874e-4,0.0011143615316217446,0.00618769025384299,0.008368387452784563,0.0237472669360502,0.027398651139118203,5.148580390612023e-4,1142,June,Vol6,1919,June_Vol6_18_Editorial_Reconstruction.txt,June_Vol6_18_Editorial_Reconstruction.txt,Vol6,1919,June
1133,9.050206478243578e-4,0.6764385712316744,6.0291047268734265e-5,6.721503411645193e-4,6.512596442938805e-4,2.2676381860632232e-4,2.0600302860590024e-4,2.241992863378805e-4,3.5036148604855675e-4,0.08991140196052895,7.892189419812077e-5,0.20504361059857681,0.01705813726525603,0.0024085023347922,0.0010927556470258345,0.003020373568951954,9.267190434341794e-4,3.808357622753065e-5,4.204145708969953e-4,2.6645900828601345e-4,1143,June,Vol6,1919,June_Vol6_19_Germs_and_Disease_Dr._Martin_P._Henderson_3^3.txt,June_Vol6_19_Germs_and_Disease_Dr._Martin_P._Henderson_3^3.txt,Vol6,1919,June
1134,0.00027692761312627393,3.35930618295619e-4,2.3397131788711332e-5,1.4906266139212194e-4,1.6411638201888762e-4,5.887842815950092e-5,2.6105002549145875e-4,4.772218025989644e-4,4.8539163581496334e-5,0.59700048849713,1.1522250311921677e-4,0.2786488290620408,0.0011703927244220175,0.11801192959605199,9.077818036385569e-4,0.0013894885270598761,3.367197489551571e-4,1.8631846697139538e-4,3.7495469167493455e-4,6.275055248285961e-5,1144,June,Vol6,1919,June_Vol6_20_The_House_Fly_Dr._Martin_P._Henderson.txt,June_Vol6_20_The_House_Fly_Dr._Martin_P._Henderson.txt,Vol6,1919,June
1135,0.0010709633145888988,5.152496862934497e-5,0.003507144014767967,5.0782560970152e-4,0.004636123923915383,0.0012743607121591322,0.712206175479524,0.0015570621082842654,0.24463500808310948,3.1788405049682975e-4,0.003600463714427913,1.122318525036139e-4,0.001559221989496377,2.0694251440245607e-4,0.0028879128460406523,3.446261570570049e-4,4.818876262437521e-4,0.005928826543575196,0.014436789594121762,6.770248969545205e-4,1145,June,Vol6,1919,June_Vol6_21_O_My_Father''_Professor_Henry_E._Giles.txt,June_Vol6_21_O_My_Father''_Professor_Henry_E._Giles.txt,Vol6,1919,June
1136,3.22203814929404e-4,1.731757415142734e-4,5.314788210933745e-5,6.337201247300714e-4,2.127405774330367e-4,0.0011455390790367115,4.1963907130287254e-4,0.69588254945487,0.0011813752582841357,0.002030273851580081,3.4494903784639555e-4,0.274578328304805,0.003018482679262967,0.001977451725230453,1.0803575757448434e-4,0.007610759541391813,4.4113453532630356e-4,0.0012885129092500476,0.008268042568870738,3.0993808465106974e-4,1146,June,Vol6,1919,June_Vol6_MISC.txt,June_Vol6_MISC.txt,Vol6,1919,June
1137,2.9373224105434657e-5,7.135015211236808e-5,4.913949577179343e-4,4.6757197205039304e-4,3.9155422711481595e-4,0.0016426393952813263,1.5491716800426243e-4,0.0019124138490984632,6.842245531986815e-4,3.4966345898972964e-4,0.0013234153376704542,1.3316618113860243e-4,1.9604190905895394e-4,1.3071251982170936e-4,5.10679930190994e-5,4.8184451517085627e-4,2.7550846006657516e-4,6.027622354979986e-4,0.9905417397806171,6.863811026534666e-5,1147,March,Vol6,1919,March_Vol6_00_BOARD.txt,March_Vol6_00_BOARD.txt,Vol6,1919,March
1138,1.5299515647095363e-4,2.584508814827964e-4,5.145816558456357e-4,4.6356427613258606e-4,0.0019195197584233987,0.985417816971376,8.897091784244349e-4,0.0011949057780343696,7.682769749247945e-4,1.2594591604868236e-4,6.989144354636273e-4,2.131765660959217e-4,4.329695463606967e-4,1.8521680975994888e-4,2.222700383379484e-4,2.668748109229411e-4,3.707009603875857e-4,0.0012448583513540962,0.004512604704028086,1.4664723012479722e-4,1148,March,Vol6,1919,March_Vol6_00_CONTENTS.txt,March_Vol6_00_CONTENTS.txt,Vol6,1919,March
1139,3.4155944688310936e-4,7.075181292490003e-5,0.01959294852200924,0.021095612597772952,0.009551850648670864,8.590993134483835e-5,0.0012044271022123715,8.884618234978675e-6,0.191602396170675,4.081294808254646e-5,0.742496260905456,6.009641428555765e-6,0.011924242371643108,1.3006125739408866e-5,7.177526395155518e-4,2.3026142357928062e-4,2.615633507583745e-4,3.184316629068475e-4,3.472747939419733e-4,9.004328621969801e-5,1149,March,Vol6,1919,March_Vol6_01_Story_of_the_Organization_of_the_Relief_Society.txt,March_Vol6_01_Story_of_the_Organization_of_the_Relief_Society.txt,Vol6,1919,March
1140,2.789325573749506e-4,4.67093837213262e-5,0.14867234539325166,5.970593014452048e-4,0.004401093186738012,4.098306457600808e-4,0.005038472540564899,1.270329716946742e-4,0.6073858585586791,6.919903729072716e-5,0.004073060732789979,4.780148988555952e-5,0.0011995767986742341,2.546953763146429e-4,0.10876310891295975,3.589425126249073e-4,9.568899886854365e-4,0.11617427512709945,7.056486261607065e-4,4.394668582849303e-4,1150,March,Vol6,1919,March_Vol6_02_Our_Indian_Cousins_Melvin_J._Ballard.txt,March_Vol6_02_Our_Indian_Cousins_Melvin_J._Ballard.txt,Vol6,1919,March
1141,1.0789982090404174e-4,9.272818261726442e-5,3.6494779200110263e-4,2.8563735958135817e-4,7.887916771812612e-4,9.04928227973597e-6,1.9564542722669924e-4,1.3470243361832983e-5,0.0017288346231854068,0.0014129860043536587,2.1148635958614207e-4,1.0065204519433112e-4,0.0860876885360325,3.709528988669019e-4,0.9073359235804374,5.939774705995144e-4,1.6246846921766028e-4,8.07014883395905e-5,1.0075198905648045e-5,4.608354012867197e-5,1151,March,Vol6,1919,March_Vol6_03_Bending_the_Twig_Elsie_C._Carroll.txt,March_Vol6_03_Bending_the_Twig_Elsie_C._Carroll.txt,Vol6,1919,March
1142,9.559497290816154e-4,3.7106332888982204e-4,0.002021301171013411,2.7678809029077923e-4,0.7534647943381061,0.049229609871913306,0.00395168026574898,9.327009961059063e-4,0.16906167771397587,1.6483442605593298e-4,0.0016133746907921174,1.5931876203602462e-4,0.006627196356977788,2.0061479794468475e-4,0.005657050322041964,1.0616774817698098e-4,5.005850936997196e-4,4.809101517739754e-4,0.0033135290954830554,9.108530498916029e-4,1152,March,Vol6,1919,March_Vol6_04_The_Inner_Light_Lucy_May_Green.txt,March_Vol6_04_The_Inner_Light_Lucy_May_Green.txt,Vol6,1919,March
1143,0.0020703193819406047,0.0017271090882735286,0.0026317256415687917,0.0037471014702961524,0.23876253274217152,0.0016372323203448034,0.2569118741310949,0.0010985685020161865,0.09338165149770448,0.004417265082880075,0.01106900459053455,0.0016796182210802367,0.14641255363759162,0.009403651163167126,0.13114713413543747,0.08872269092161503,0.001379297713258207,0.0020653334780496874,7.509764131810139e-4,9.843598677943934e-4,1153,March,Vol6,1919,March_Vol6_05_Two_Faith-Promoting_Incidents_Annie_G._Lauritzen.txt,March_Vol6_05_Two_Faith-Promoting_Incidents_Annie_G._Lauritzen.txt,Vol6,1919,March
1144,7.486606402346789e-4,5.137812645887543e-4,0.016165044397582314,6.884703665202572e-4,0.39544292596056546,0.009290800254939016,0.054147592594503836,1.073576820636425e-4,0.06505850314118741,3.4133501501858816e-4,9.230330657042017e-4,6.987357421222329e-5,0.001879281094006436,7.561662587024588e-4,0.4425591280007895,6.237770286751945e-5,0.009564234199340793,8.193431796578568e-4,4.969385247976825e-4,3.6515308271720066e-4,1154,March,Vol6,1919,March_Vol6_06_At_the_Temple_Gates_Mary_Foster_Gibbs.txt,March_Vol6_06_At_the_Temple_Gates_Mary_Foster_Gibbs.txt,Vol6,1919,March
1145,4.5507118507836147e-4,4.489784597846428e-4,0.0015175926702415165,3.867355453333251e-4,0.9621865602738742,0.005154201773084943,0.0020161840588654154,5.591323352352476e-4,0.007575210192572833,7.080442075201251e-4,7.285394735073141e-4,1.896491718150047e-4,0.004860330636320542,0.0010415454453163644,0.008849629772899905,7.523360434166509e-5,3.8854039119232234e-4,2.9509677510117043e-4,0.002172849544989361,3.9087448292578e-4,1155,March,Vol6,1919,March_Vol6_07_The_Years_Grace_Ingles_Frost.txt,March_Vol6_07_The_Years_Grace_Ingles_Frost.txt,Vol6,1919,March
1146,0.0011686389346955769,1.5707673599726365e-4,0.0018335658486147597,3.602479887188388e-4,0.0046584862066808745,3.1188602544291545e-4,0.040644390126596194,6.856793197626051e-4,0.00208238302125047,0.010924932233859864,0.002471040069819279,0.0022399267260924194,0.003730025238375558,0.9102080185965461,0.015041060056426088,8.877075042533365e-4,5.077723298497717e-4,0.0011885950140969354,5.529277438983313e-4,3.456402790231808e-4,1156,March,Vol6,1919,March_Vol6_08_Let's_Make_a_Garden_Morag.txt,March_Vol6_08_Let's_Make_a_Garden_Morag.txt,Vol6,1919,March
1147,0.0014297575946218405,2.1004553355585137e-4,0.003486613883758058,0.0029136783563787306,0.006340324479221073,0.29548043478646285,0.4688087521453892,0.003656983017476214,0.031291466237805196,7.580350687188257e-4,0.031334304144786045,5.031363727776441e-4,0.002829274578225518,0.0013215131963493136,0.0023427055578584244,0.0020275761507655894,0.0023022232180087707,0.1373910444736737,0.004334204308630406,0.0012379268955370886,1157,March,Vol6,1919,March_Vol6_09_Suggestions_for_Anniversary_Day.txt,March_Vol6_09_Suggestions_for_Anniversary_Day.txt,Vol6,1919,March
1148,7.055221463699952e-5,5.51827259449505e-4,5.160417699251195e-4,0.029228648581075743,5.03344403747848e-5,8.647469695442348e-4,5.191889661420747e-4,0.0021056731242324587,1.554567042259663e-4,0.0014252230582161394,0.002371756569806202,0.0016745622614924422,2.277140267400383e-4,0.07762790393337644,6.068151504089113e-4,0.050356686418522756,0.16266098934474787,0.6606313800770426,0.0082165644354137,1.3793469462647208e-4,1158,March,Vol6,1919,March_Vol6_10_The_Official_Round_Table_Clarissa_Smith_Williams_and_Amy_Bro.txt,March_Vol6_10_The_Official_Round_Table_Clarissa_Smith_Williams_and_Amy_Bro.txt,Vol6,1919,March
1149,6.149085467543277e-5,3.4556509233640105e-5,8.377314014767103e-5,5.3020902364839274e-5,1.7634856397141072e-4,3.469760742496084e-5,1.9660834948043184e-4,1.8285196756095084e-4,5.407542573967084e-5,0.0011383751618030905,2.1676695785005385e-4,0.0010580772890309716,1.4388136985262566e-4,0.9943442020102552,9.281123792693637e-4,4.1552375617268274e-4,3.0433357056519156e-4,3.964738899669859e-4,1.4443206741743972e-4,3.239822721687651e-5,1159,March,Vol6,1919,March_Vol6_11_Construction_and_Reconstruction_in_the_Home._._Janette_A._Hy.txt,March_Vol6_11_Construction_and_Reconstruction_in_the_Home._._Janette_A._Hy.txt,Vol6,1919,March
1150,3.412822321260331e-4,8.947649157196252e-4,2.686071480270474e-4,0.0017705895663619035,2.02758050271082e-4,1.5414061535341648e-4,2.7535600003851166e-4,4.2232756922142164e-5,0.0016727312039004068,1.3782053878363655e-4,7.312605428736226e-4,2.602205914139836e-4,9.793470918214521e-4,4.566558448852269e-4,8.589184825163232e-4,9.912527008183272e-4,0.9881343409626703,0.001342793522214108,4.1849526354336184e-4,6.643196973988548e-5,1160,March,Vol6,1919,March_Vol6_12_On_the_Watch_Tower_James_H._Anderson.txt,March_Vol6_12_On_the_Watch_Tower_James_H._Anderson.txt,Vol6,1919,March
1151,0.0013643810474065913,6.43174313940595e-4,0.001208461064391351,0.0034889222140489814,0.002143040556892159,4.8448446382696987e-4,8.943724126863488e-4,7.151998690107528e-4,0.5308924224142473,7.750836371277288e-4,0.045040436305345,4.69110806114631e-4,0.19529679252286328,8.216987678810815e-5,8.428336977373582e-4,0.005634640864449772,0.032618507624603464,8.616299480520714e-4,0.175712521243641,8.318151168261786e-4,1161,March,Vol6,1919,March_Vol6_13_Editorial.txt,March_Vol6_13_Editorial.txt,Vol6,1919,March
1152,0.0011490575662599157,1.9890173703737137e-4,2.580862883413018e-5,1.746418017935751e-4,1.9186335769009926e-4,2.299485733775639e-4,4.501426947208202e-4,0.1420757503095755,0.024260879293311693,5.998194259725572e-4,2.1663606287616318e-4,0.8089022749447135,0.010908438205276828,4.4061234900927515e-4,1.5786490670668433e-4,0.008353679564653469,3.671377804936333e-4,2.301632682881378e-4,7.363742730183945e-4,3.300052563909954e-4,1162,March,Vol6,1919,March_Vol6_14_Guide_Lessons.txt,March_Vol6_14_Guide_Lessons.txt,Vol6,1919,March
1153,1.0945859116708536e-4,5.4001702810484764e-5,3.892171938546835e-6,5.978744813615103e-5,4.744632985212403e-5,2.110709072644033e-4,7.872571170082097e-5,0.2501083437901994,2.4480911812832024e-4,4.243083122012119e-4,1.8803930202008796e-5,0.745523432445982,6.752527749005002e-4,4.199778735334637e-4,1.4898229260857222e-5,8.276263105466082e-4,7.818273349436838e-5,8.453062301355145e-5,9.306899045846203e-4,8.476109108410717e-5,1163,March,Vol6,1919,March_Vol6_MISC.txt,March_Vol6_MISC.txt,Vol6,1919,March
1154,2.9129031461796413e-5,7.132977799003701e-5,4.8480794626748686e-4,4.6070189646431705e-4,3.900639454162186e-4,0.0016213527121392549,1.5275195245937275e-4,0.0018840542816598645,6.788835906296713e-4,3.468330919418495e-4,0.0012961599466731,1.325534244887867e-4,1.9391062243128294e-4,1.2992549145669657e-4,5.078635286602665e-5,4.766513201180775e-4,2.762357352938108e-4,5.944446299056966e-4,0.9906612381990184,6.818605131890457e-5,1164,May,Vol6,1919,May_Vol6_00_BOARD.txt,May_Vol6_00_BOARD.txt,Vol6,1919,May
1155,1.3828369551527873e-4,2.4999933319494905e-4,4.653276337014526e-4,4.066851077883343e-4,0.0018227996945398975,0.9866462918610037,7.615696161367871e-4,0.0010249652758207376,6.946618433698729e-4,1.0768084373823553e-4,5.910412341289213e-4,1.8631868268089016e-4,3.8055396919781754e-4,1.540699224737708e-4,1.9312846049845234e-4,2.2480435333702842e-4,3.454058255216642e-4,0.0010297952815637218,0.0044439422737839705,1.3267509200507176e-4,1165,May,Vol6,1919,May_Vol6_00_CONTENTS.txt,May_Vol6_00_CONTENTS.txt,Vol6,1919,May
1156,0.00633801408014599,8.263516843415758e-4,0.0017410074140229502,0.0032754328744691507,0.014530343428763574,8.800212524392929e-4,0.03234911555381747,0.0024318091341171094,0.03224090872605952,0.2512063244222442,0.009340012830963846,0.0036552253296023717,0.6071233293289378,0.003767511463307106,0.018833454238506502,0.0057914662144387,0.0011122672703211128,0.0011731873397126612,0.002482884391036439,9.013330227523291e-4,1166,May,Vol6,1919,May_Vol6_01_The_Month_of_Mothers.txt,May_Vol6_01_The_Month_of_Mothers.txt,Vol6,1919,May
1157,3.2080857535056874e-4,9.807793086216276e-5,0.5333734668240596,3.6381845988878327e-4,0.0020724461772574495,2.5339116123454245e-5,7.292627841466826e-4,1.8997613874702e-5,0.07986967485742529,3.368185713888476e-4,0.001277097426754833,2.9278555054342088e-5,0.09560554703797862,1.1217150511690492e-4,0.2851385213834284,1.0874254403414821e-4,1.0904462293103626e-4,1.8587631577004956e-4,1.1278257053754933e-4,1.1222712801588474e-4,1167,May,Vol6,1919,May_Vol6_02_Mothers_of_Our_Leaders._.txt,May_Vol6_02_Mothers_of_Our_Leaders._.txt,Vol6,1919,May
1158,1.8046637446045684e-4,1.9089459922120636e-4,0.7875358893177173,0.0049971353918768615,0.03729869023547675,0.0017180061820758915,0.0024680898644199745,2.663264467100145e-4,0.0049454892276875875,3.9473127876760156e-4,0.09722513677344749,2.6908166578056406e-5,9.751569346229744e-4,5.831378897375072e-4,0.002179556124763879,1.6220876317149998e-4,4.666682493997919e-4,0.004260038756948246,0.05398889723010139,1.3657219281609326e-4,1168,May,Vol6,1919,May_Vol6_04_Lines_for_a_Golden_Wedding_Day._._Mary_Foster_Gibbs.txt,May_Vol6_04_Lines_for_a_Golden_Wedding_Day._._Mary_Foster_Gibbs.txt,Vol6,1919,May
1159,9.758437395196103e-4,9.656549219352996e-4,7.641679212062038e-4,0.016991554272236427,2.301989800541009e-4,1.1054125256638671e-4,0.0013893896557157102,2.892598862862396e-4,0.002052897150085401,0.22997882522973412,0.035970719390074686,0.23868727488129704,0.004152902919991312,0.06730214752479448,0.00309347167408772,0.006175705233158176,0.3866001391720013,0.0025510635797958447,0.0015589012297743264,1.593413856855881e-4,1169,May,Vol6,1919,May_Vol6_05_Municipal_Kitchens_in_England...._Joseph_A._West.txt,May_Vol6_05_Municipal_Kitchens_in_England...._Joseph_A._West.txt,Vol6,1919,May
