row_index,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,Topic15
11,0.028041267157811897,0.08987234939273131,0.03107152459878074,0.19054810288201596,0.16639002121239596,0.12816983160673096,0.01125393271803038,0.007216150840735152,0.22611102897699742,0.005632173822578964,0.06016520677687493,0.011841065797477872,0.038397003143203635,0.004571264927933253,7.190761457016255e-4
12,0.05090065192559563,0.0019663728218179896,0.008243781344356941,0.009105455634038874,0.495736540407983,0.3588526224971985,0.0037632554318787663,0.00985351603320726,0.004408413150570508,0.011546379563340961,0.028951092270349612,0.007529565246456402,1.0369205576221976e-4,0.008687536020794088,3.5112559664894177e-4
13,0.0015968103886499698,7.737856188756308e-4,0.41807566589010137,0.006772962298050732,0.1733184214803583,0.025530469929851054,0.0032694035656321814,0.001835188948550975,0.20508399059812085,0.001732479807407055,0.15280778234874307,0.0032965554509183747,2.797291542324392e-4,0.005229675919763628,3.970786007447883e-4
14,0.0013250530118827603,0.0012107628413574598,0.00905982375863961,0.0017217380144622094,0.24441229174438756,0.0013516194428633366,0.73041801783611,0.0011059410857549507,5.358454532472474e-4,2.8297722961845116e-4,0.006561038556211606,0.001097060790333854,1.7797409440036965e-5,7.192857845415938e-4,1.8074704114894307e-4
15,0.02241875578967759,0.010287997857242824,0.0477149470916722,0.014343405044865068,0.32720746644291715,0.08375633790102689,0.03377801226883497,0.03232231217162652,0.09120189516899238,0.05362708676113303,0.11665717859481042,0.1412205898765842,0.0011061176431679653,0.02150838640858513,0.0028495109788636997
16,0.0018380027941454758,0.004946737920769211,0.0012342140346530764,0.6479431885131444,0.014129868170296638,0.003776429864047107,0.0636936251351115,2.158376546326685e-4,0.026600869982691937,0.0017508346398572646,0.06000839212650431,0.11975871341183857,0.05018341465468114,0.0036633664894006194,2.565046082262946e-4
17,0.0583111640146658,0.0025718347730146847,0.004067593595477127,0.006252660259229088,0.07360541982332512,0.02368749245301732,0.7194787831858283,0.003446865949644026,0.0085815640043713,5.930478008035685e-4,0.09169867110648358,0.0031970044135347145,7.961102014516782e-4,0.002453090848858153,0.0012586975702957284
18,0.0012963920056258552,0.0038702339587408353,0.0053562784226752575,0.1269200483958798,0.6978196086729249,0.05833765173319522,0.005334309363875994,0.0015746504660009584,0.006665285028246413,0.0465168337194459,0.034534643545781465,0.007960922358659759,4.2532189867557166e-4,0.0032043389868910152,1.8348144338124777e-4
19,0.006575145252877375,0.001305050061214754,0.0010969352792387817,0.0014544945084045643,0.20670027805720304,0.002643200315749621,0.6718369155191781,0.07891434921441207,1.7911404558444385e-4,2.0820237130261875e-4,0.02640735276400573,8.555349226822998e-4,2.9919658366303626e-5,0.0010408473829537183,7.526606468268235e-4
20,0.1402284231448931,0.4452665853020903,9.379794938594027e-4,0.004002246275070751,6.540198313175023e-4,0.0025765280081881375,0.25878594210432265,6.515958854372229e-4,0.10074618662222946,5.3128060287507934e-5,0.0048915517835184325,0.003269785503662924,0.035319963611198296,0.002025801351538265,5.902630223857856e-4
21,0.3975383850163226,0.001872091670195521,0.001149325854146746,9.431716024912343e-4,0.0023428878446634526,0.45411732142837385,4.723805180042711e-4,0.001334261894495984,0.0015840422348561785,0.0669392336975975,0.004479478943943719,0.06459464371306131,1.841180842023941e-4,0.0022090641417863177,2.3959335585979144e-4
22,0.7925088625725,8.850909320943291e-4,1.8945869667330378e-4,3.116221675634005e-4,9.102941082463676e-4,0.02040423342767557,0.004831364100618325,0.012745681468339922,0.001193672274896018,1.8560172823425616e-4,0.15816813328891693,0.0037226511258554884,5.009980394618441e-4,0.0022734507156234435,0.0011688853533013408
23,0.37325455055960166,0.001462128575684268,8.719475000759573e-4,0.0016112697524111822,0.005199473937794817,0.1539121624410585,0.003051647646480527,0.01355616092794202,0.004265278573923681,0.0030969221123630223,0.284543056827027,0.1503341611147154,9.942546159151149e-4,0.0023683328156761272,0.0014786525993309907
