row_index,bertopic_topic,bertopic_prob
975,-1,0.0
976,-1,0.0
977,-1,0.0
978,-1,0.0
979,-1,0.0
980,0,0.5646236002035102
981,12,0.8465537548472548
982,21,1.0
983,6,1.0
984,14,0.872924039839005
985,-1,0.0
986,2,1.0
987,29,1.0
988,20,1.0
989,16,0.9767185755128156
990,-1,0.0
991,17,1.0
992,17,0.8659686932502172
993,-1,0.0
994,17,1.0
995,17,1.0
996,17,1.0
997,-1,0.0
998,3,0.6255513397952424
999,12,1.0
1000,8,0.41890551073931076
1001,0,1.0
1002,1,1.0
1003,1,1.0
1004,1,1.0
1005,-1,0.0
1006,4,1.0
1007,4,1.0
1008,-1,0.0
1009,0,0.4468294839164122
1010,14,0.7851712795832567
1011,-1,0.0
1012,5,0.7826357958908435
1013,-1,0.0
1014,-1,0.0
1015,22,0.7577020110117767
1016,0,0.615542570802038
1017,0,0.6796572947998512
1018,9,1.0
1019,-1,0.0
1020,4,1.0
1021,7,0.3442957810552244
1022,4,1.0
1023,14,0.7520327069086704
1024,-1,0.0
1025,17,1.0
1026,11,0.6523526084980784
1027,11,0.6523526084980784
1028,0,0.8267507428002243
1029,1,1.0
1030,2,0.9100299335591208
1031,-1,0.0
1032,19,0.6392148116797919
1033,5,1.0
1034,29,1.0
1035,-1,0.0
1036,4,1.0
1037,1,1.0
1038,1,0.7804689090339545
1039,1,1.0
1040,-1,0.0
1041,-1,0.0
1042,0,1.0
1043,26,0.9761821412193428
1044,-1,0.0
1045,-1,0.0
1046,-1,0.0
1047,0,0.4404284821982742
1048,-1,0.0
1049,26,1.0
1050,26,1.0
1051,0,1.0
1052,10,0.8609256695656327
1053,12,0.8534926416616836
1054,-1,0.0
1055,26,1.0
1056,-1,0.0
1057,14,0.9320282862302598
1058,4,1.0
1059,-1,0.0
1060,-1,0.0
1061,-1,0.0
1062,5,0.5946666985026824
1063,-1,0.0
1064,-1,0.0
1065,4,0.9426652748616776
1066,-1,0.0
1067,-1,0.0
1068,-1,0.0
1069,0,0.4606432628580606
1070,26,1.0
1071,0,1.0
1072,14,0.7656925589632935
1073,1,0.9424529923693316
1074,1,1.0
1075,3,0.7977925135590874
1076,-1,0.0
1077,-1,0.0
1078,0,0.48793348567871225
1079,13,0.46082554062676573
1080,6,0.4376735840054694
1081,-1,0.0
1082,1,1.0
1083,23,1.0
1084,-1,0.0
1085,-1,0.0
1086,2,1.0
1087,0,0.3672780763032163
1088,24,1.0
1089,-1,0.0
1090,-1,0.0
1091,5,0.8790860282210478
1092,-1,0.0
1093,7,0.29892313595741615
1094,0,0.38454726602303
1095,-1,0.0
1096,14,0.9664032089741317
1097,-1,0.0
1098,23,1.0
1099,-1,0.0
1100,-1,0.0
1101,21,1.0
1102,6,0.5644392378539399
1103,1,0.9633524380572787
1104,1,1.0
1105,12,0.8892265370056243
1106,9,0.9544245815216973
1107,-1,0.0
1108,-1,0.0
1109,3,0.7894034899609164
1110,-1,0.0
1111,0,0.5093034069929283
1112,0,0.36590399311972416
1113,0,0.36260709920279866
1114,-1,0.0
1115,6,1.0
1116,-1,0.0
1117,-1,0.0
1118,0,0.3754297185830102
1119,5,0.5822559626510393
1120,19,1.0
1121,-1,0.0
1122,8,0.22430667028109172
1123,7,0.4228758981751311
1124,-1,0.0
1125,-1,0.0
1126,9,0.6356313824142136
1127,-1,0.0
1128,-1,0.0
1129,5,1.0
1130,1,1.0
1131,-1,0.0
1132,5,0.8006466489746451
1133,-1,0.0
1134,-1,0.0
1135,-1,0.0
1136,1,1.0
1137,8,0.3314114501285617
1138,1,1.0
1139,10,0.8663475290248869
1140,0,0.48237459533180715
1141,0,0.4864773006465036
1142,-1,0.0
1143,0,0.48825830409120136
1144,-1,0.0
1145,6,0.3587462787401968
1146,6,0.39969665183143044
1147,0,1.0
1148,20,1.0
1149,2,0.9880648891097815
1150,9,0.664620920076393
1151,-1,0.0
1152,-1,0.0
1153,-1,0.0
1154,-1,0.0
1155,-1,0.0
1156,-1,0.0
1157,-1,0.0
1158,-1,0.0
1159,0,1.0
1160,0,1.0
1161,-1,0.0
1162,-1,0.0
1163,-1,0.0
1164,-1,0.0
1165,8,0.2822607635328775
1166,1,1.0
1167,1,1.0
1168,-1,0.0
1169,1,1.0
1170,-1,0.0
1171,-1,0.0
1172,0,0.7695278430274713
1173,-1,0.0
1174,-1,0.0
1175,5,0.6326153560274792
1176,3,0.9379061233073763
1177,-1,0.0
1178,3,0.9270457236130774
1179,0,1.0
1180,3,0.619379960535388
1181,0,0.9973634956961677
1182,13,0.3959757548297112
1183,3,0.872468528857768
1184,12,0.9097791386192614
1185,-1,0.0
1186,26,0.9979453278985003
1187,6,0.6702053077107087
1188,-1,0.0
1189,-1,0.0
1190,7,0.2933021221265084
1191,-1,0.0
1192,-1,0.0
1193,15,1.0
1194,0,1.0
1195,-1,0.0
1196,10,1.0
1197,-1,0.0
1198,22,1.0
1199,1,1.0
1200,1,1.0
1201,-1,0.0
1202,20,1.0
1203,-1,0.0
1204,0,0.7127103087986589
1205,9,0.6487025488651731
1206,-1,0.0
1207,1,1.0
1208,-1,0.0
1209,26,1.0
