topic_num,topic_label,proportion,doc_id,filename,Title,Author,Article_Type,volume,year,month,corpus,publication,proportion_pct
9,Topic 9: Obituaries & Tributes,0.9628034583866502,351,WE_Vol33_1904_Issue1_027_FRANCES_H_HANSON_SEC_Y.txt,"FRANCES H. HANSON, Sec’y.",Unknown,Article,Vol33,1904,WE,Womans_Exponent,Woman's Exponent,96.28
9,Topic 9: Obituaries & Tributes,0.9626491679485828,264,WE_Vol32_1903_Issue7_012_IN_MEMORIAM.txt,In Memoriam,WOMAN’S EXPONENT,Article,Vol32,1903,WE,Womans_Exponent,Woman's Exponent,96.26
9,Topic 9: Obituaries & Tributes,0.9624365349845763,451,WE_Vol33_1904_Issue3_020_IN_MEMORIAM.txt,IN MEMORIAM.,Unknown,Article,Vol33,1904,WE,Womans_Exponent,Woman's Exponent,96.24
9,Topic 9: Obituaries & Tributes,0.9615265861805612,3779,June_Vol5_16_Article_Music_iLttle_Silver_Mother.txt,Music iLttle Silver Mother,,Article,Vol5,1918,June,Relief_Society_Magazine,Relief Society Magazine,96.15
9,Topic 9: Obituaries & Tributes,0.9612922018653245,24,WE_Vol32_1903_Issue1_024_MARY_ANN_GREEN.txt,MARY ANN GREEN.,Unknown,Article,Vol32,1903,WE,Womans_Exponent,Woman's Exponent,96.13
10,Topic 10: Recipes & Cooking Instructions,0.9974490188255005,3533,June_Vol4_13_Guide_Lessons_Guide_Lessons.txt,Guide Lessons,,Guide,Vol4,1917,June,Relief_Society_Magazine,Relief Society Magazine,99.74
10,Topic 10: Recipes & Cooking Instructions,0.9973807325643853,3514,July_Vol4_16b_Guide_Lessons_Guide_Lessons_a_a_a_a.txt,Guide Lessons,,Guide,Vol4,1917,July,Relief_Society_Magazine,Relief Society Magazine,99.74
10,Topic 10: Recipes & Cooking Instructions,0.9967978802706535,4577,August_Vol9_10_Article_Summer_Menus_Jeanette_A._Hyde.txt,Summer Menus Jeanette A. Hyde,,Article,Vol9,1922,August,Relief_Society_Magazine,Relief Society Magazine,99.68
10,Topic 10: Recipes & Cooking Instructions,0.9962622858236225,3775,June_Vol5_11_Article_Conservation_Pointers.txt,Conservation Pointers,,Article,Vol5,1918,June,Relief_Society_Magazine,Relief Society Magazine,99.63
10,Topic 10: Recipes & Cooking Instructions,0.9944943745146542,2734,August_Vol10_06_Of_Interest_Of_Interest_to_Women_Lalene_H._Hart.txt,Of Interest to Women Lalene H. Hart,Lalene H. Hart,Home,Vol10,1923,August,Relief_Society_Magazine,Relief Society Magazine,99.45
10,Topic 10: Recipes & Cooking Instructions,0.9938054163708174,3121,October_Vol2_03b_Home_Science_In_the_Kitchen_Laboratory.txt,In the Kitchen Laboratory,,Home,Vol2,1915,October,Relief_Society_Magazine,Relief Society Magazine,99.38
10,Topic 10: Recipes & Cooking Instructions,0.9937073060990717,3485,January_Vol4_11_Home_Science_Home_Science_Department_Janette_A._Hyde.txt,Home Science Department Janette A. Hyde,Janette A. Hyde,Home,Vol4,1917,January,Relief_Society_Magazine,Relief Society Magazine,99.37
10,Topic 10: Recipes & Cooking Instructions,0.9930712304339582,3112,November_Vol2_09_Article_In_the_Kitchen_Laboratory_Hazel_Love_Dunford.txt,In the Kitchen Laboratory Hazel Love Dunford,,Article,Vol2,1915,November,Relief_Society_Magazine,Relief Society Magazine,99.31
10,Topic 10: Recipes & Cooking Instructions,0.9917253462709337,4173,August_Vol7_11_Article_Household_Hints_Janette_A._Hyde.txt,Household Hints Janette A. Hyde,Janette A. Hyde,Article,Vol7,1920,August,Relief_Society_Magazine,Relief Society Magazine,99.17
10,Topic 10: Recipes & Cooking Instructions,0.9912440296860505,2655,V1_1914_Mar_04_HomeGarden_Home_Gardening.txt,Home Gardening,,Home,Vol1,1914,March,Relief_Society_Magazine,Relief Society Magazine,99.12
10,Topic 10: Recipes & Cooking Instructions,0.9910042808278645,4687,March_Vol9_11_Article_Hotel_Utah_Food_Combinations_Louis_J._Theu.txt,Hotel Utah Food Combinations Louis J. Theu,Combinations Louis J. Theu,Article,Vol9,1922,March,Relief_Society_Magazine,Relief Society Magazine,99.1
10,Topic 10: Recipes & Cooking Instructions,0.9903472479896165,3647,April_Vol5_15_Home_Science_Home_Science_Department_Janette_A._Hyde.txt,Home Science Department Janette A. Hyde,Janette A. Hyde,Home,Vol5,1918,April,Relief_Society_Magazine,Relief Society Magazine,99.03
10,Topic 10: Recipes & Cooking Instructions,0.9899223235538716,3051,"June_Vol2_06_Article_In_the_Kitchen_Laboratory,.txt","In the Kitchen Laboratory,",,Article,Vol2,1915,June,Relief_Society_Magazine,Relief Society Magazine,98.99
10,Topic 10: Recipes & Cooking Instructions,0.9882877189997945,3515,July_Vol4_16b_Guide_Lessons_Guide_Lessons_b.txt,Guide Lessons,,Guide,Vol4,1917,July,Relief_Society_Magazine,Relief Society Magazine,98.83
10,Topic 10: Recipes & Cooking Instructions,0.9868946717718939,2437,WE_Vol41_1912_Issue3_026_HOUSEHOLD_HINTS.txt,Household Hints,WOMAN’S EXPONENT,Article,Vol41,1912,WE,Womans_Exponent,Woman's Exponent,98.69
10,Topic 10: Recipes & Cooking Instructions,0.9867449303175172,3854,October_Vol5_10_Home_Science_Home_Science_Department_Janette_A._Hyde.txt,Home Science Department Janette A. Hyde,Janette A. Hyde,Home,Vol5,1918,October,Relief_Society_Magazine,Relief Society Magazine,98.67
10,Topic 10: Recipes & Cooking Instructions,0.9825509921077783,3530,June_Vol4_10_Home_Science_Home_Science_Department_Janette_A._Hyde.txt,Home Science Department Janette A. Hyde,Janette A. Hyde,Home,Vol4,1917,June,Relief_Society_Magazine,Relief Society Magazine,98.26
10,Topic 10: Recipes & Cooking Instructions,0.9789000550302337,2607,February_Vol1_01_Guide_Lessons_Home_Gardening_-_Soil_Preparation_and_Planting.txt,Home Gardening - Soil Preparation and Planting,,Guide,Vol1,1914,February,Relief_Society_Magazine,Relief Society Magazine,97.89
10,Topic 10: Recipes & Cooking Instructions,0.972959909301275,3804,March_Vol5_18d_Home_Science_Guide_Lessons_-_Lesson_IV_Home_Economics_-_Cereals.txt,Guide Lessons - Lesson IV Home Economics - Cereals,,Home,Vol5,1918,March,Relief_Society_Magazine,Relief Society Magazine,97.3
10,Topic 10: Recipes & Cooking Instructions,0.9722379901152354,2167,WE_Vol40_1911_Issue4_024_HOUSEHOLD_HINTS.txt,Household Hints,Unknown,Article,Vol40,1911,WE,Womans_Exponent,Woman's Exponent,97.22
10,Topic 10: Recipes & Cooking Instructions,0.9628589264000019,2577,V1_1914_Apr_04_HomeGarden_Home_Gardening_for_Women.txt,Home Gardening for Women,,Home,Vol1,1914,April,Relief_Society_Magazine,Relief Society Magazine,96.29
10,Topic 10: Recipes & Cooking Instructions,0.9591549323372128,3666,August_Vol5_11_Home_Economics_Home_Economics_Department_Janette_A._Hyde.txt,Home Economics Department Janette A. Hyde,Janette A. Hyde,Home,Vol5,1918,August,Relief_Society_Magazine,Relief Society Magazine,95.92
10,Topic 10: Recipes & Cooking Instructions,0.9519011101629472,2704,V1_1914_Sep_06_HomeGarden_Home_Gardening.txt,Home Gardening,,Home,Vol1,1914,September,Relief_Society_Magazine,Relief Society Magazine,95.19
10,Topic 10: Recipes & Cooking Instructions,0.9506004390668477,2408,WE_Vol41_1912_Issue2_027_CAKE_WITHOUT_EGGS.txt,CAKE WITHOUT EGGS.,Unknown,Article,Vol41,1912,WE,Womans_Exponent,Woman's Exponent,95.06
10,Topic 10: Recipes & Cooking Instructions,0.9420917723786937,3070,March_Vol2_08_Article_Kitchen_Kinks_Jakie_Discord.txt,Kitchen Kinks Jakie Discord,,Article,Vol2,1915,March,Relief_Society_Magazine,Relief Society Magazine,94.21
11,Topic 11: Nauvoo and Pioneer Legacy,0.9925720897239155,3915,December_Vol6_01b_Article_Beyond_Arsareth.txt,Beyond Arsareth,,Article,Vol6,1919,December,Relief_Society_Magazine,Relief Society Magazine,99.26
11,Topic 11: Nauvoo and Pioneer Legacy,0.9925720897239155,3919,December_Vol6_05a_Article_Beyond_Arsareth.txt,Beyond Arsareth,,Article,Vol6,1919,December,Relief_Society_Magazine,Relief Society Magazine,99.26
11,Topic 11: Nauvoo and Pioneer Legacy,0.9880157421882408,2008,WE_Vol39_1910_Issue8_023_SKETCH_OF_JULIA_P_LINDSAY.txt,Sketch of Julia P. Lindsay,WOMAN’S EXPONENT,Article,Vol39,1910,WE,Womans_Exponent,Woman's Exponent,98.8
11,Topic 11: Nauvoo and Pioneer Legacy,0.9379527250783093,3561,"May_Vol4_02_Mothers_in_Israel_Council_Bluffs_Ferry,_1853_Frontispiece_Mothers_in_Israel.txt","in Israel Council Bluffs Ferry, 1853 Frontispiece Mothers in Israel",,Article,Vol4,1917,May,Relief_Society_Magazine,Relief Society Magazine,93.8
11,Topic 11: Nauvoo and Pioneer Legacy,0.9325415939407476,1738,WE_Vol38_1909_Issue7_024_AUTOBIOGRAPHY.txt,AUTOBIOGRAPHY.,Unknown,Article,Vol38,1909,WE,Womans_Exponent,Woman's Exponent,93.25
11,Topic 11: Nauvoo and Pioneer Legacy,0.9027013215329285,1711,WE_Vol38_1909_Issue6_027_AUTOBIOGRAPHY.txt,AUTOBIOGRAPHY.,Unknown,Article,Vol38,1909,WE,Womans_Exponent,Woman's Exponent,90.27
11,Topic 11: Nauvoo and Pioneer Legacy,0.9016807746592049,2306,WE_Vol41_1912_Issue11_015_CORRESPONDENCE.txt,Correspondence,"DANIEL W. JONES,",Correspondence,Vol41,1912,WE,Womans_Exponent,Woman's Exponent,90.17
11,Topic 11: Nauvoo and Pioneer Legacy,0.8888652904463052,1609,WE_Vol38_1909_Issue3_004_AUTOBIOGRAPHY.txt,Autobiography,WOMAN’S EXPONENT,Article,Vol38,1909,WE,Womans_Exponent,Woman's Exponent,88.89
11,Topic 11: Nauvoo and Pioneer Legacy,0.878694840071135,1481,WE_Vol37_1908_Issue7_006_REMINISCENCES_OF_NAUVOO.txt,REMINISCENCES OF NAUVOO.,WOMAN’S EXPONENT,Article,Vol37,1908,WE,Womans_Exponent,Woman's Exponent,87.87
11,Topic 11: Nauvoo and Pioneer Legacy,0.875033511263203,3998,June_Vol6_02a_Article_Rambling_Reminiscences_of_Margaret_Gay_Judd_Clawson.txt,Rambling Reminiscences of Margaret Gay Judd Clawson,,Article,Vol6,1919,June,Relief_Society_Magazine,Relief Society Magazine,87.5
11,Topic 11: Nauvoo and Pioneer Legacy,0.8691827619065648,3459,February_Vol4_06_Mothers_in_Israel_Mothers_in_Israel_Mary_A._S._Winters.txt,in Israel Mothers in Israel Mary A. S. Winters,Mary A. S. Winters,Article,Vol4,1917,February,Relief_Society_Magazine,Relief Society Magazine,86.92
11,Topic 11: Nauvoo and Pioneer Legacy,0.8645377685977778,3864,September_Vol5_02_Frontispiece_Earning_Thrift_Stamps_Frontispiece_Women_Who_Have_Lighted_Pi.txt,Earning Thrift Stamps Frontispiece Women Who Have Lighted Pi,,Frontispiece,Vol5,1918,September,Relief_Society_Magazine,Relief Society Magazine,86.45
11,Topic 11: Nauvoo and Pioneer Legacy,0.8601663597828002,3502,July_Vol4_05_Mothers_in_Israel_Mothers_in_Israel_Mary_A._S._Winters.txt,in Israel Mothers in Israel Mary A. S. Winters,Mary A. S. Winters,Article,Vol4,1917,July,Relief_Society_Magazine,Relief Society Magazine,86.02
11,Topic 11: Nauvoo and Pioneer Legacy,0.8478668798995607,4218,January_Vol7_04_Article_Beyond_Sareth_Nephi_Anderson.txt,Beyond Sareth Nephi Anderson,,Article,Vol7,1920,January,Relief_Society_Magazine,Relief Society Magazine,84.79
11,Topic 11: Nauvoo and Pioneer Legacy,0.8474529878000042,1451,WE_Vol37_1908_Issue6_003_REMINISCENSES_OF_NAUVOO.txt,REMINISCENSES OF NAUVOO.,Unknown,Article,Vol37,1908,WE,Womans_Exponent,Woman's Exponent,84.75
11,Topic 11: Nauvoo and Pioneer Legacy,0.8378031822582522,1958,WE_Vol39_1910_Issue6_027_SKETCH_OF_JULIA_P_LINDSAY.txt,Sketch of Julia P. Lindsay,Unknown,Article,Vol39,1910,WE,Womans_Exponent,Woman's Exponent,83.78
11,Topic 11: Nauvoo and Pioneer Legacy,0.8204264304914242,2217,WE_Vol40_1911_Issue6_022_SKETCHES_FROM_THE_LIFE_OF.txt,SKETCHES FROM THE LIFE OF,Unknown,Article,Vol40,1911,WE,Womans_Exponent,Woman's Exponent,82.04
11,Topic 11: Nauvoo and Pioneer Legacy,0.8125304873509164,970,WE_Vol35_1906_Issue5_004_A_TRIP_TO_ENGLAND.txt,A Trip to England,WOMAN’S EXPONENT,Article,Vol35,1906,WE,Womans_Exponent,Woman's Exponent,81.25
11,Topic 11: Nauvoo and Pioneer Legacy,0.8115991738748899,2130,WE_Vol40_1911_Issue3_009_LIFE_SKETCH.txt,LIFE SKETCH.,Unknown,Article,Vol40,1911,WE,Womans_Exponent,Woman's Exponent,81.16
11,Topic 11: Nauvoo and Pioneer Legacy,0.807877433280766,3863,September_Vol5_01_Mothers_in_Israel_Mothers_in_Israel_Coral_J._Black.txt,in Israel Mothers in Israel Coral J. Black,,Article,Vol5,1918,September,Relief_Society_Magazine,Relief Society Magazine,80.79
11,Topic 11: Nauvoo and Pioneer Legacy,0.8008246280717213,1836,WE_Vol39_1910_Issue2_014_A_SKETCH_OF_THE_LIFE_OF_EUNICE.txt,A SKETCH OF THE LIFE OF EUNICE,Unknown,Article,Vol39,1910,WE,Womans_Exponent,Woman's Exponent,80.08
11,Topic 11: Nauvoo and Pioneer Legacy,0.7928462363533881,1767,WE_Vol38_1909_Issue8_026_AUTOBIOGRAPHY.txt,AUTOBIOGRAPHY.,Unknown,Article,Vol38,1909,WE,Womans_Exponent,Woman's Exponent,79.28
11,Topic 11: Nauvoo and Pioneer Legacy,0.7858898613660246,463,WE_Vol33_1904_Issue3_032_AN_INTERESTING_LETTER.txt,AN INTERESTING LETTER.,Unknown,Correspondence,Vol33,1904,WE,Womans_Exponent,Woman's Exponent,78.59
11,Topic 11: Nauvoo and Pioneer Legacy,0.7837934895544755,4071,November_Vol6_03a_Article_Beyond_Arsareth.txt,Beyond Arsareth,,Article,Vol6,1919,November,Relief_Society_Magazine,Relief Society Magazine,78.38
11,Topic 11: Nauvoo and Pioneer Legacy,0.7821722888335046,1634,WE_Vol38_1909_Issue4_005_AUTOBIOGRAPHY.txt,AUTOBIOGRAPHY.,Unknown,Article,Vol38,1909,WE,Womans_Exponent,Woman's Exponent,78.22
12,Topic 12: Serialized Fiction and Poetry,0.9940106265563572,3126,October_Vol2_06a_Article_A_Prince_of_Ur.txt,A Prince of Ur,,Article,Vol2,1915,October,Relief_Society_Magazine,Relief Society Magazine,99.4
12,Topic 12: Serialized Fiction and Poetry,0.9920169124095666,3124,October_Vol2_04_Article_In_the_Kitchen_Laboratory_Hazel_Love_Dunford.txt,In the Kitchen Laboratory Hazel Love Dunford,,Article,Vol2,1915,October,Relief_Society_Magazine,Relief Society Magazine,99.2
12,Topic 12: Serialized Fiction and Poetry,0.9903652459740414,1116,WE_Vol36_1907_Issue1_006_THE_RAINBOW.txt,THE RAINBOW.,Unknown,Article,Vol36,1907,WE,Womans_Exponent,Woman's Exponent,99.04
12,Topic 12: Serialized Fiction and Poetry,0.9901857098425494,2352,WE_Vol41_1912_Issue13_015_BINGEN_ON_THE_RHINE.txt,BINGEN ON THE RHINE.,Unknown,Article,Vol41,1912,WE,Womans_Exponent,Woman's Exponent,99.02
12,Topic 12: Serialized Fiction and Poetry,0.9886992050612416,3123,October_Vol2_03d_Article_A_Prince_of_Ur.txt,A Prince of Ur,,Article,Vol2,1915,October,Relief_Society_Magazine,Relief Society Magazine,98.87
12,Topic 12: Serialized Fiction and Poetry,0.9872934877204557,38,WE_Vol32_1903_Issue10_002_WHEN_THE_LILAC_COMES.txt,WHEN THE LILAC COMES.,Unknown,Article,Vol32,1903,WE,Womans_Exponent,Woman's Exponent,98.73
12,Topic 12: Serialized Fiction and Poetry,0.9849416460116028,1992,WE_Vol39_1910_Issue8_007_THE_TANGLED_PAST.txt,THE TANGLED PAST.,Unknown,Article,Vol39,1910,WE,Womans_Exponent,Woman's Exponent,98.49
12,Topic 12: Serialized Fiction and Poetry,0.9848984493202823,3375,September_Vol3_05_Prince_of_Ur_A_Prince_of_Ur_Homespun.txt,A Prince of Ur Homespun,,Article,Vol3,1916,September,Relief_Society_Magazine,Relief Society Magazine,98.49
12,Topic 12: Serialized Fiction and Poetry,0.9848794596501785,1080,WE_Vol35_1906_Issue9_002_BRING_FLOWERS.txt,BRING FLOWERS,Unknown,Article,Vol35,1906,WE,Womans_Exponent,Woman's Exponent,98.49
12,Topic 12: Serialized Fiction and Poetry,0.9844108844208767,2505,WE_Vol41_1912_Issue7_002_THE_LOVERS_AND_THE_BOBOLINK.txt,The Lovers and the Bobolink,AUGUSTA JOYCE CROCHERON,Article,Vol41,1912,WE,Womans_Exponent,Woman's Exponent,98.44
12,Topic 12: Serialized Fiction and Poetry,0.983869434874591,2525,WE_Vol41_1912_Issue8_002_AN_EXILE_S_PRAYER.txt,An Exile’s Prayer,"S. E. R.,",Article,Vol41,1912,WE,Womans_Exponent,Woman's Exponent,98.39
12,Topic 12: Serialized Fiction and Poetry,0.9825756825196792,3057,June_Vol2_13_Poem_Mother-Love_Maud_Baggarley.txt,Mother-Love,Maud Baggarley,Poem,Vol2,1915,June,Relief_Society_Magazine,Relief Society Magazine,98.26
12,Topic 12: Serialized Fiction and Poetry,0.982512238745927,1055,WE_Vol35_1906_Issue8_002_VOICES_OF_THE_WIND.txt,VOICES OF THE WIND.,Unknown,Article,Vol35,1906,WE,Womans_Exponent,Woman's Exponent,98.25
12,Topic 12: Serialized Fiction and Poetry,0.9818428199986664,3521,June_Vol4_01_Article_The_Star-Spangled_Banner.txt,The Star-Spangled Banner,,Article,Vol4,1917,June,Relief_Society_Magazine,Relief Society Magazine,98.18
12,Topic 12: Serialized Fiction and Poetry,0.9810674568898154,2839,"March_Vol10_02_Article_Myron_E._Crandall,_Jr.txt","Myron E. Crandall, Jr.",,Article,Vol10,1923,March,Relief_Society_Magazine,Relief Society Magazine,98.11
12,Topic 12: Serialized Fiction and Poetry,0.9808174228489397,1588,WE_Vol38_1909_Issue2_006_THE_CITY_OF_THE_SAINTS.txt,THE CITY OF THE SAINTS.,Unknown,Article,Vol38,1909,WE,Womans_Exponent,Woman's Exponent,98.08
12,Topic 12: Serialized Fiction and Poetry,0.9801815618284293,397,WE_Vol33_1904_Issue2_003_THE_LEGEND_OF_THE_PURPLE_IRIS.txt,THE LEGEND OF THE PURPLE IRIS.,Unknown,Article,Vol33,1904,WE,Womans_Exponent,Woman's Exponent,98.02
12,Topic 12: Serialized Fiction and Poetry,0.9796692840056551,4485,May_Vol8_10_Poem_Belated_Joys_Alveretta_Engar.txt,Belated Joys Alveretta Engar,,Article,Vol8,1921,May,Relief_Society_Magazine,Relief Society Magazine,97.97
12,Topic 12: Serialized Fiction and Poetry,0.9795653238211656,2339,WE_Vol41_1912_Issue13_002_LIFE_IS_WORTH_THE_LIVING.txt,LIFE IS WORTH THE LIVING.,Unknown,Article,Vol41,1912,WE,Womans_Exponent,Woman's Exponent,97.96
12,Topic 12: Serialized Fiction and Poetry,0.9795353644386916,875,WE_Vol35_1906_Issue1_002_A_RONDEAU.txt,A RONDEAU.,E. B. W,Article,Vol35,1906,WE,Womans_Exponent,Woman's Exponent,97.95
12,Topic 12: Serialized Fiction and Poetry,0.9794039080865004,68,WE_Vol32_1903_Issue11_006_LOVING_WORDS.txt,LOVING WORDS,Unknown,Article,Vol32,1903,WE,Womans_Exponent,Woman's Exponent,97.94
12,Topic 12: Serialized Fiction and Poetry,0.9784420895183767,702,WE_Vol34_1905_Issue2_008_THE_DREAMER.txt,THE DREAMER.,GRACE INGLES FROST,Article,Vol34,1905,WE,Womans_Exponent,Woman's Exponent,97.84
12,Topic 12: Serialized Fiction and Poetry,0.978396065192227,3284,June_Vol3_11_Article_A_Heroine_Lucy_Burnham.txt,A Heroine Lucy Burnham,,Article,Vol3,1916,June,Relief_Society_Magazine,Relief Society Magazine,97.84
12,Topic 12: Serialized Fiction and Poetry,0.9770700060681743,672,WE_Vol34_1905_Issue10_002_GLADYS.txt,GLADYS.,"LYDIA D. ALDER,",Article,Vol34,1905,WE,Womans_Exponent,Woman's Exponent,97.71
12,Topic 12: Serialized Fiction and Poetry,0.9769404450218191,4689,March_Vol9_13_Poem_Sunshine_on_the_Peak_Nina_B._McKean.txt,Sunshine on the Peak Nina B. McKean,Peak Nina B. McKean,Article,Vol9,1922,March,Relief_Society_Magazine,Relief Society Magazine,97.69
13,Topic 13: Fictional Stories,0.9956797592715367,2746,December_Vol10_05_Article_And_Then_Came_Santa_Ruth_Moench_Bell.txt,And Then Came Santa Ruth Moench Bell,Ruth Moench Bell,Article,Vol10,1923,December,Relief_Society_Magazine,Relief Society Magazine,99.57
13,Topic 13: Fictional Stories,0.993463233085777,3708,February_Vol5_06a_Article_Mothers_Valentine_a_a_a.txt,Mothers Valentine,Amy M. Rice,Article,Vol5,1918,February,Relief_Society_Magazine,Relief Society Magazine,99.35
13,Topic 13: Fictional Stories,0.9933080372301565,4630,January_Vol9_05_Article_Bubbles_and_Troubles_Ruth_Moench_Bell.txt,Bubbles and Troubles Ruth Moench Bell,Ruth Moench Bell,Article,Vol9,1922,January,Relief_Society_Magazine,Relief Society Magazine,99.33
13,Topic 13: Fictional Stories,0.9928395623022923,4121,September_Vol6_05a_Article_His_Wifes_Mother-in-Law.txt,His Wifes Mother-in-Law,,Article,Vol6,1919,September,Relief_Society_Magazine,Relief Society Magazine,99.28
13,Topic 13: Fictional Stories,0.9928233210293793,4612,February_Vol9_10_Article_Bubbles_and_Troubles_Ruth_Moench_Bell.txt,Bubbles and Troubles Ruth Moench Bell,Ruth Moench Bell,Article,Vol9,1922,February,Relief_Society_Magazine,Relief Society Magazine,99.28
13,Topic 13: Fictional Stories,0.9921478917001355,3397,April_Vol4_04_Article_Winning_the_Man's_Mother_Ida_Stewart_Peay.txt,Winning the Man's Mother Ida Stewart Peay,,Article,Vol4,1917,April,Relief_Society_Magazine,Relief Society Magazine,99.21
13,Topic 13: Fictional Stories,0.99019949784747,3158,April_Vol3_06_Article_Mary_Ann's_Family_E._C._C.txt,Mary Ann's Family E. C. C.,E. C. C.,Article,Vol3,1916,April,Relief_Society_Magazine,Relief Society Magazine,99.02
13,Topic 13: Fictional Stories,0.9817076864651133,3106,November_Vol2_03_Article_Thanksgiving_Day_in_the_Hospital_Ida_Stewart_Peay.txt,Thanksgiving Day in the Hospital Ida Stewart Peay,,Article,Vol2,1915,November,Relief_Society_Magazine,Relief Society Magazine,98.17
13,Topic 13: Fictional Stories,0.962579049936799,4710,May_Vol9_14_Article_Bubbles_and_Troubles_Ruth_Moench_Bell.txt,Bubbles and Troubles Ruth Moench Bell,Ruth Moench Bell,Article,Vol9,1922,May,Relief_Society_Magazine,Relief Society Magazine,96.26
13,Topic 13: Fictional Stories,0.9491875369904906,4757,October_Vol9_14_Article_A_Twisted_Holiday_Lila_Little_Hicken.txt,A Twisted Holiday Lila Little Hicken,,Article,Vol9,1922,October,Relief_Society_Magazine,Relief Society Magazine,94.92
13,Topic 13: Fictional Stories,0.9446616171831803,3120,October_Vol2_03a_Article_His_Wifes_Talents.txt,His Wifes Talents,Elsie Chamberlain Carroll,Article,Vol2,1915,October,Relief_Society_Magazine,Relief Society Magazine,94.47
13,Topic 13: Fictional Stories,0.9429409222598929,4714,May_Vol9_18_Article_The_Awakening_of_Margaret_Vorrest_Ivy_Williams_Stone.txt,The Awakening of Margaret Vorrest Ivy Williams Stone,Ivy Williams Stone,Article,Vol9,1922,May,Relief_Society_Magazine,Relief Society Magazine,94.29
13,Topic 13: Fictional Stories,0.9417997923643897,2887,November_Vol10_08_Article_Ruth's_Thanksgiving_Elsie_Talmage_Brandley.txt,Ruth's Thanksgiving Elsie Talmage Brandley,Elsie Talmage Brandley,Article,Vol10,1923,November,Relief_Society_Magazine,Relief Society Magazine,94.18
13,Topic 13: Fictional Stories,0.9410004425750441,3232,January_Vol3_04_Article_Ma's_New_Year's_Resolutions_Elsie_C._Carroll.txt,Ma's New Year's Resolutions Elsie C. Carroll,,Article,Vol3,1916,January,Relief_Society_Magazine,Relief Society Magazine,94.1
13,Topic 13: Fictional Stories,0.9406650752847475,4684,March_Vol9_08_Article_Bubbles_and_Troubles_Ruth_Moench_Bell.txt,Bubbles and Troubles Ruth Moench Bell,Ruth Moench Bell,Article,Vol9,1922,March,Relief_Society_Magazine,Relief Society Magazine,94.07
13,Topic 13: Fictional Stories,0.9402832073404881,4635,January_Vol9_10_Article_Reforming_Mother.txt,Reforming Mother,,Article,Vol9,1922,January,Relief_Society_Magazine,Relief Society Magazine,94.03
13,Topic 13: Fictional Stories,0.9391662808565445,4478,May_Vol8_03_Article_Wrapped_in_Wool_Agnes_Lovendahl.txt,Wrapped in Wool Agnes Lovendahl,,Article,Vol8,1921,May,Relief_Society_Magazine,Relief Society Magazine,93.92
13,Topic 13: Fictional Stories,0.9294167902623459,4290,November_Vol7_03_Article_The_Better_Hubby_Contest_Ruth_Moench_Bell.txt,The Better Hubby Contest Ruth Moench Bell,Ruth Moench Bell,Article,Vol7,1920,November,Relief_Society_Magazine,Relief Society Magazine,92.94
13,Topic 13: Fictional Stories,0.9282032249247769,4123,September_Vol6_06a_Article_What_Neighbors_Say.txt,What Neighbors Say,,Article,Vol6,1919,September,Relief_Society_Magazine,Relief Society Magazine,92.82
13,Topic 13: Fictional Stories,0.9248648813146433,3107,November_Vol2_04_Article_His_Wife's_Talents_Elsie_Chamberlain_Carroll.txt,His Wife's Talents Elsie Chamberlain Carroll,Elsie Chamberlain Carroll,Article,Vol2,1915,November,Relief_Society_Magazine,Relief Society Magazine,92.49
13,Topic 13: Fictional Stories,0.9233562678609991,2716,April_Vol10_09_Article_The_Revolt_of_Grandma_Davis_Elsie_C._Carroll.txt,The Revolt of Grandma Davis Elsie C. Carroll,Elsie C. Carroll,Article,Vol10,1923,April,Relief_Society_Magazine,Relief Society Magazine,92.34
13,Topic 13: Fictional Stories,0.923343325972453,4345,April_Vol8_04_Article_Sarah_Uses_Tact_Bessie_Van_Wagonen.txt,Sarah Uses Tact Bessie Van Wagonen,,Article,Vol8,1921,April,Relief_Society_Magazine,Relief Society Magazine,92.33
13,Topic 13: Fictional Stories,0.9189937157581364,4558,April_Vol9_07_Article_Bubbles_and_Troubles_Ruth_Moench_Bell.txt,Bubbles and Troubles Ruth Moench Bell,Ruth Moench Bell,Article,Vol9,1922,April,Relief_Society_Magazine,Relief Society Magazine,91.9
13,Topic 13: Fictional Stories,0.9143085612178706,4235,July_Vol7_07_Article_A_Daughter_to_Love_Ruth_Moench_Bell.txt,A Daughter to Love Ruth Moench Bell,Ruth Moench Bell,Article,Vol7,1920,July,Relief_Society_Magazine,Relief Society Magazine,91.43
13,Topic 13: Fictional Stories,0.9079382629567806,4027,March_Vol6_03a_Article_Bending_the_Twig.txt,Bending the Twig,,Article,Vol6,1919,March,Relief_Society_Magazine,Relief Society Magazine,90.79
14,Topic 14: Women's Suffrage & Political Rights,0.992342634787047,1620,WE_Vol38_1909_Issue3_015_INTERNATIONAL_COUNCIL_OF_WOMEN.txt,INTERNATIONAL COUNCIL OF WOMEN.,"MARIA M. OGILVIE GORDON,",Article,Vol38,1909,WE,Womans_Exponent,Woman's Exponent,99.23
14,Topic 14: Women's Suffrage & Political Rights,0.9900554560757401,105,WE_Vol32_1903_Issue12_019_INTERNATIONAL_QUINQUENNIAL.txt,International Quinquennial,MAY WRIGHT SEWALL,Article,Vol32,1903,WE,Womans_Exponent,Woman's Exponent,99.01
