row_index,bertopic_topic,bertopic_prob
1277,6,0.9906494959476941
1278,7,0.9119646446345545
1279,-1,0.0
1280,-1,0.0
1281,19,0.6342759015339912
1282,4,0.8708667398535063
1283,-1,0.0
1284,18,0.6366384546567931
1285,-1,0.0
1286,51,1.0
1287,1,1.0
1288,-1,0.0
1289,32,0.891159506549482
1290,16,0.33255431443995903
1291,-1,0.0
1292,5,0.6229314524354657
1293,-1,0.0
1294,-1,0.0
1295,68,0.9945694867322711
1296,-1,0.0
1297,7,0.653833565453864
1298,56,1.0
1299,-1,0.0
1300,1,0.9235065311966201
1301,11,0.6771190922210385
1302,-1,0.0
1303,38,0.19376183965768154
1304,-1,0.0
1305,38,1.0
1306,-1,0.0
1307,-1,0.0
1308,28,1.0
1309,-1,0.0
1310,-1,0.0
1311,51,0.9664754629651723
1312,5,0.3555481577116322
1313,5,0.7169175336860567
1314,5,0.662726104696468
1315,0,0.7940592792575905
1316,25,0.7809550129115642
1317,-1,0.0
1318,-1,0.0
1319,0,0.9542122289081642
1320,50,1.0
1321,7,0.6456855151101408
1322,-1,0.0
1323,-1,0.0
1324,-1,0.0
1325,14,0.17154945360059629
1326,-1,0.0
1327,-1,0.0
1328,-1,0.0
1329,1,1.0
1330,38,1.0
1331,38,1.0
1332,-1,0.0
1333,1,0.6057561903804355
